# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.999999999999998890e-01 1.543623090125975574e-04 3.909672977712073589e+03 2.435965850101732055e+00 1.296316522239618685e+00 2.417587581113208017e+01
-9.996685449121643918e-01 1.592378453106437007e-04 3.960497463699253785e+03 2.422849169483991094e+00 1.287513227402832916e+00 2.418182756022085655e+01
-9.993370898243287836e-01 1.817026237786604278e-04 3.987460150365011941e+03 2.392981582747611746e+00 1.256205755311985417e+00 2.419126923845331945e+01
-9.990056347364931755e-01 2.234135271430873432e-04 4.046988798789688190e+03 2.358934521970338594e+00 1.210159337802688473e+00 2.420271845369420660e+01
-9.986741796486575673e-01 2.516023267278418517e-04 4.120608886977646762e+03 2.323898010069580966e+00 1.193353542753371688e+00 2.421461985715590970e+01
-9.983427245608219591e-01 2.473287409026574232e-04 4.181252272888530570e+03 2.292858439599364306e+00 1.195868862384817488e+00 2.422321025122198179e+01
-9.980112694729863509e-01 2.321231210262407192e-04 4.390197797744323907e+03 2.277180538491718309e+00 1.208605227992082920e+00 2.422715563588555909e+01
-9.976798143851507428e-01 1.765350320723908480e-04 6.630226768156335311e+03 2.271114218233894810e+00 1.239823241492613359e+00 2.424855263219006574e+01
-9.973483592973151346e-01 1.948183189213184487e-04 8.960792135181887716e+03 2.146040001469869729e+00 9.739626644890867491e-01 2.468650746723685430e+01
-9.970169042094795264e-01 2.842124730773258438e-04 6.125000137522799378e+03 6.598728287834647599e-01 3.410594102113717052e-01 2.512399716683119877e+01
-9.966854491216439182e-01 1.793803500835329436e-04 6.122000571820439291e+03 6.177312292463439380e-01 2.133090807624711260e-01 2.509732529031122894e+01
-9.963539940338083101e-01 1.428913506010285131e-04 5.046871189087571111e+03 7.129472608443500059e-01 9.883511375682411948e-02 2.463135570464825364e+01
-9.960225389459727019e-01 1.377241447481849666e-04 1.967497800615283722e+03 1.555942398195285126e+00 2.847261933301223694e-02 2.350393994982910684e+01
-9.956910838581372047e-01 1.224278385210050032e-04 3.985591097831808838e+03 2.972466910595626732e+00 9.165187876621908036e-02 2.275638792863891169e+01
-9.953596287703015966e-01 1.202204556978594632e-04 3.987163066720867391e+03 3.051954198588345601e+00 1.694048432120414671e-01 2.272346489510425371e+01
-9.950281736824659884e-01 8.451794788735381744e-05 3.375036687582203740e+03 3.038453332211816349e+00 3.255594549290245499e-01 2.273673635349062039e+01
