# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998446963814257016e-01 4.994132944677943161e-04 5.172696286503287411e+03 2.634423953288988152e+00 7.024550327526429827e-01 -4.439535765933202782e+01
-9.995340891442771047e-01 4.414226870370972604e-04 5.025149645764138768e+03 2.500731686588579805e+00 7.161521981836747042e-01 -4.427206726746273802e+01
-9.992234819071285079e-01 3.343868848103110042e-04 4.903627973030488647e+03 2.309121059697352152e+00 7.231366067776731077e-01 -4.412971906837954350e+01
-9.989128746699798000e-01 2.314982803900029215e-04 4.806727381102571599e+03 2.122178244742953801e+00 7.025382153487023107e-01 -4.400858483975622448e+01
-9.986022674328312032e-01 1.680746241150460384e-04 4.634159108678313714e+03 1.988385662041961099e+00 6.540538418819992206e-01 -4.393762660203950787e+01
-9.982916601956826064e-01 1.332636192612270153e-04 4.176147698119568304e+03 1.938229203496574682e+00 5.783048399586099286e-01 -4.397450819519728782e+01
-9.979810529585338985e-01 1.609485505293647219e-04 3.315044588458566068e+03 2.073851187446587030e+00 4.664460623027782971e-01 -4.425455741456690362e+01
-9.976704457213853017e-01 2.579477023071747254e-04 1.262701620224833505e+03 2.573788259469922401e+00 3.624512226127051262e-01 -4.476925464545691113e+01
-9.973598384842367048e-01 3.172774514582797547e-04 2.189898980939142803e+03 3.197152490769576083e+00 3.807862183947580692e-01 -4.523624579703702153e+01
-9.970492312470881080e-01 3.316996971683255349e-04 4.779530237212205066e+03 3.575360207074358865e+00 4.478302823367225627e-01 -4.551627796257436387e+01
-9.967386240099394001e-01 3.522840469606799908e-04 4.847624037944755401e+03 3.807165415213964899e+00 4.840464820032148174e-01 -4.569821268940626879e+01
-9.964280167727908033e-01 3.502709309470344325e-04 4.746537156553567911e+03 3.982195931540820411e+00 4.792301867596433507e-01 -4.586559313964534823e+01
-9.961174095356422065e-01 3.723086649597121445e-04 4.676951041431047997e+03 4.184864575164622735e+00 4.517280502067241299e-01 -4.607353449990873884e+01
-9.958068022984936096e-01 4.133085078682306322e-04 4.437349811904225135e+03 4.447225600200804152e+00 3.995160212691654111e-01 -4.635361572609323133e+01
-9.954961950613449018e-01 4.302155285381164445e-04 4.422004889338841167e+03 4.799049761218130428e+00 3.282448581741664317e-01 -4.677499402263200068e+01
-9.951855878241963049e-01 4.447976512110457309e-04 4.791929408211213740e+03 5.346940672217675328e+00 2.834267198989686154e-01 -4.731132971310446322e+01
-9.948749805870477081e-01 4.431887026033866166e-04 4.692758570743622840e+03 5.923996136808387547e+00 2.905410377027308200e-01 -4.779721594532061602e+01
-9.945643733498991113e-01 4.179261458281374308e-04 2.173843434984721171e+03 6.360009789067865071e+00 2.808275114141746687e-01 -4.822747253048394356e+01
-9.942537661127504034e-01 3.846887728890558160e-04 4.792936605780070749e+03 6.820835246795338591e+00 2.168270550340744007e-01 -4.940090493761183410e+01
-9.939431588756018066e-01 2.814971528830691248e-04 8.103335381199713083e+03 8.770580127513884605e+00 2.619554149787762798e-01 -5.063125064147074283e+01
-9.936325516384532097e-01 2.237601420462351383e-04 5.909086705171695939e+03 9.346838812878278446e+00 7.178576437313101133e-01 -5.097748277632035752e+01
-9.933219444013046129e-01 2.493436657678853893e-04 5.272074629754996749e+03 9.527217728378449380e+00 8.893812228502218087e-01 -5.108731106231275731e+01
-9.930113371641559050e-01 2.711979750510034649e-04 5.474186109603154364e+03 9.660243823180579170e+00 1.019041766343965927e+00 -5.115075974718798335e+01
-9.927007299270073082e-01 2.385216245354422171e-04 6.938959152803594407e+03 9.742477054193535935e+00 1.236336551575768494e+00 -5.113398424257614749e+01
