# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 2.316182925386413456e-04 5.510181714104410275e+03 1.779917071431199815e+00 5.190797589471423112e-01 -1.814291072096782642e+01
-9.996486296556570395e-01 2.727648861550321046e-04 5.223566038625541296e+03 1.756379927492423665e+00 5.127351917694337180e-01 -1.810043246706424469e+01
-9.992972593113140789e-01 3.131730635655058641e-04 5.359474469063049582e+03 1.682338929175593689e+00 4.889498008809322616e-01 -1.799247482168676981e+01
-9.989458889669712294e-01 3.511596803816292682e-04 5.270025036582055691e+03 1.510849400345707361e+00 4.624810616141527553e-01 -1.777933971268623736e+01
-9.985945186226282688e-01 3.907567108620995690e-04 4.983234825114039268e+03 1.203709084952562458e+00 4.985487723115234471e-01 -1.751164819707442177e+01
-9.982431482782853083e-01 4.391079456526582260e-04 4.929676110102494931e+03 9.070962643942451775e-01 6.353835017587307066e-01 -1.731581983461868290e+01
-9.978917779339423477e-01 4.892672783954540860e-04 5.006554203923074965e+03 7.441474628574077377e-01 7.775188009047082627e-01 -1.721971941285561769e+01
-9.975404075895993872e-01 5.307869238215548414e-04 4.991523904501102152e+03 6.584786048727749863e-01 8.471388053265528351e-01 -1.717284287132439857e+01
-9.971890372452565376e-01 5.638006970821301264e-04 4.993927359696052008e+03 6.090915818008862948e-01 8.345216920077445089e-01 -1.715372141961100283e+01
-9.968376669009135771e-01 5.905563191549801152e-04 5.068675493741595346e+03 6.008384049518364911e-01 7.248720871311967739e-01 -1.717355821309270780e+01
-9.964862965565706165e-01 6.029602700588585634e-04 5.160155029180927158e+03 6.612402386731059956e-01 5.126189124193667457e-01 -1.728893176602890946e+01
-9.961349262122276560e-01 6.010777163238498373e-04 5.557474553156200272e+03 8.741365294893876925e-01 3.081636015393975914e-01 -1.758697971850582675e+01
-9.957835558678848065e-01 6.046388219012563707e-04 6.109357994132867134e+03 1.304998143719628523e+00 2.204184521516006634e-01 -1.797771869845520598e+01
-9.954321855235418459e-01 6.230423407501158159e-04 6.086665177647204473e+03 1.685107799602008516e+00 2.454214272522237117e-01 -1.823030310422461753e+01
-9.950808151791988854e-01 6.528133643951145862e-04 5.687304036824674768e+03 1.823510546769606888e+00 3.205617389690805230e-01 -1.829879736761295916e+01
-9.947294448348559248e-01 6.850113027272591859e-04 5.464491633052265570e+03 1.826390258733069594e+00 3.807381003851867396e-01 -1.827961378182886421e+01
-9.943780744905129643e-01 7.189052461111828003e-04 5.423762922316491313e+03 1.782119898176627082e+00 4.269567485840056742e-01 -1.821706828049190108e+01
-9.940267041461701147e-01 7.607380569688605709e-04 5.377015840177568862e+03 1.689845638834579500e+00 4.719022504881081881e-01 -1.809770298775680430e+01
