# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998283261802576316e-01 7.009778546605984579e-05 3.559878664111505259e+03 -2.214816235449232895e+00 2.498488295147619720e+00 2.035951220452886190e+01
-9.994849785407725618e-01 7.314346496218920770e-05 3.485143414251121612e+03 -2.196915697173531523e+00 2.500077293063700523e+00 2.037539773012466782e+01
-9.991416309012876029e-01 7.416989924936072637e-05 3.429797078853506719e+03 -2.175140134220198362e+00 2.501701421035313011e+00 2.038806689413267037e+01
-9.987982832618026441e-01 7.346728162114494912e-05 3.401532951494834379e+03 -2.165301747148350220e+00 2.503341291757851028e+00 2.038481006622812686e+01
-9.984549356223176853e-01 7.233082200979007686e-05 3.382927626174805482e+03 -2.183238401656929728e+00 2.502698599330106966e+00 2.035353630290973825e+01
-9.981115879828327264e-01 7.096460376622132479e-05 3.393447352214914645e+03 -2.243209201372718731e+00 2.495649359262706035e+00 2.028049061435551437e+01
-9.977682403433476566e-01 6.874288994961230855e-05 3.884414909285761496e+03 -2.365871081527280317e+00 2.469502507696684557e+00 2.014623122763171637e+01
-9.974248927038626977e-01 6.309168274815843403e-05 6.393334491581383190e+03 -2.583844887870385687e+00 2.387302357104982065e+00 1.993992797596060740e+01
-9.970815450643777389e-01 4.257495570460193978e-05 7.742070349668872950e+03 -2.915967896515025970e+00 2.166160754354777396e+00 1.982671475945199546e+01
-9.967381974248927801e-01 3.105714193774071285e-05 7.741246184011202786e+03 -2.888131808891278407e+00 1.683565128904147334e+00 1.994865058486409026e+01
-9.963948497854078212e-01 3.654040678902480702e-05 6.277831827518112732e+03 -8.596861217593115834e-01 2.008015258168566852e+00 2.000602947254787978e+01
-9.960515021459228624e-01 3.900870197744755487e-05 6.276615950181248081e+03 -1.127747771851957737e+00 2.146428724386931108e+00 1.991332297679606711e+01
-9.957081545064377925e-01 4.142553917968966266e-05 6.018787071912315696e+03 -1.259846337850471176e+00 2.183017325460230307e+00 1.985109622808954555e+01
-9.953648068669528337e-01 4.407951402532459310e-05 5.920233087045548928e+03 -1.351276382288849831e+00 2.188731210994464327e+00 1.980115263126957359e+01
-9.950214592274678749e-01 4.723903621046784447e-05 5.884137077718202818e+03 -1.432994383448080944e+00 2.180277108539296016e+00 1.975424408004557364e+01
