# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998321866084913800e-01 2.288756511059850389e-04 2.765822137065151765e+03 -5.059596350963038169e-01 9.469753136119718473e-01 7.807822276575105747e+00
-9.994965598254741401e-01 1.856226942038412817e-04 3.756840776955662477e+03 -3.325780432198964243e-01 9.468550262882449164e-01 7.662343391958495786e+00
-9.991609330424569002e-01 2.357853011992978366e-04 3.417949870947451018e+03 -7.918584585049081442e-03 1.022096538576693803e+00 7.505620586146610762e+00
-9.988253062594395493e-01 3.771914305835049686e-04 3.270043584117614500e+03 2.293748186603059291e-01 1.147988374308308579e+00 7.424582690114586825e+00
-9.984896794764223094e-01 4.717588380032697684e-04 3.784421288359203572e+03 3.227371682464639790e-01 1.223882488225972454e+00 7.403349396021859263e+00
-9.981540526934049584e-01 5.112749133053315744e-04 4.511073449945553875e+03 3.349663655989205124e-01 1.233509359884119361e+00 7.409966377257307002e+00
-9.978184259103877185e-01 5.007216670125470620e-04 4.894296582347647927e+03 2.824115897660157137e-01 1.180034092649637767e+00 7.443380518709746596e+00
-9.974827991273704786e-01 4.516462332551870215e-04 4.612291165968123096e+03 1.526208366322573673e-01 1.052166180612453816e+00 7.501488843887539559e+00
-9.971471723443531276e-01 4.271467053612407628e-04 4.179420571282121273e+03 1.789933247216861367e-02 9.056757138969249166e-01 7.550821029259939365e+00
-9.968115455613358877e-01 4.314420108592304870e-04 4.075832756551778857e+03 -3.376386149277017107e-02 7.904672028403573192e-01 7.555722885171668679e+00
-9.964759187783185368e-01 4.356923737751745504e-04 4.063511769014950460e+03 -2.377908727365127088e-03 7.205212937994334155e-01 7.515552651007149976e+00
-9.961402919953012969e-01 4.354601067476248808e-04 3.994261783853523866e+03 7.515101419574821140e-02 6.994541507879317166e-01 7.452830610352798146e+00
-9.958046652122840570e-01 4.331791607589593205e-04 3.913104447448217798e+03 1.629510684666846398e-01 7.114566397882615689e-01 7.386826595667553619e+00
