# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998257536156124337e-01 3.335000498989611857e-04 -2.096657062910983313e+03 1.800149421896337365e-01 2.587747572750803471e+00 -3.350156759061944545e+00
-9.994772608468374120e-01 9.174422681118862919e-04 -3.564866755329716398e+03 3.300802911665755013e-01 2.536060988548167749e+00 -3.297584372922211404e+00
-9.991287680780623903e-01 1.422001123237784772e-03 -3.335939891140497821e+03 3.027303929509554958e-01 2.599996704446806195e+00 -3.212412780208250940e+00
-9.987802753092872576e-01 1.047546527338661781e-03 -3.365351191960862252e+03 5.277661891245273296e-01 2.538644731751297901e+00 -3.186632452990477038e+00
-9.984317825405122360e-01 8.157214911233916753e-04 -3.367291472554836673e+03 3.562532855357763983e-01 2.692033526646074648e+00 -2.621204872215411985e+00
-9.980832897717372143e-01 2.198699360129867148e-04 3.946134054202939296e+02 1.768722742461206865e+00 1.227385000367910983e+00 -2.056713702573448987e+00
-9.977347970029621926e-01 9.960991676698993050e-04 3.924255858660694685e+02 2.193854678081788467e+00 8.397904139268155266e-01 -2.173751870679197840e+00
-9.973863042341870599e-01 6.521810131496245597e-04 -2.408139119382456101e+03 2.330060994043867684e+00 9.531113611552690656e-01 -2.264145216443415709e+00
-9.970378114654120383e-01 1.058527732727589186e-03 -2.406775322483293621e+03 2.485207103394800665e+00 1.005831994104397831e+00 -2.067094000447044611e+00
-9.966893186966370166e-01 8.840001148012017682e-04 -4.712114701190868800e+03 1.581269580607598702e+00 4.035911937959179019e-01 -1.763054134583378119e+00
-9.963408259278619949e-01 1.123582573657456096e-03 -8.473807903669532607e+03 1.446301247193853223e+00 2.927267369087926396e-01 -1.189896727739299553e+00
-9.959923331590868623e-01 1.571417380916540797e-03 -8.475048997363017406e+03 3.786956453330250771e-01 2.509225431085111424e-01 -9.892226171791205225e-01
-9.956438403903118406e-01 9.017638637749853274e-04 -6.054108649166631949e+03 1.019608703483433798e+00 5.467517415010729742e-01 -1.032459373244318801e+00
-9.952953476215368189e-01 1.505340136371138317e-03 -6.052390642115090486e+03 3.940439629649747921e-01 2.757195286235858411e+00 -7.777030570649032803e-01
-9.949468548527617973e-01 1.258218481885111208e-03 -6.050946366287169440e+03 3.672313710025646993e-01 2.775213171020403990e+00 -7.632862293973290413e-01
-9.945983620839866646e-01 8.837772195181576446e-04 -5.608728481314166856e+03 4.247376213387842880e-01 2.714097631384757126e+00 -4.734200615794628142e-01
-9.942498693152116429e-01 4.385184663551126133e-04 -5.610289947765271791e+03 1.002802034277357812e+00 1.940408250258574885e+00 -6.811180596446364532e-02
-9.939013765464366212e-01 9.277007351042067251e-04 -5.607255248859741187e+03 1.790541645848009678e+00 2.869649935167381205e+00 -6.392091476792538529e-02
-9.935528837776615996e-01 9.266260107585412489e-04 -5.605326630074179775e+03 1.503812630265357608e+00 2.861276515762865902e+00 -2.859510400066516134e-01
-9.932043910088865779e-01 1.057885413795913929e-03 -5.602883308950249557e+03 1.329125995800033433e+00 4.399104815404325519e-01 -3.720216801016111852e-01
-9.928558982401114452e-01 6.975817646138802823e-05 -5.776849339307868831e+03 1.333848651087556680e+00 1.038055971221141904e+00 -4.062010304752523560e-01
-9.925074054713364236e-01 5.470767243704006489e-04 -6.084163313208347063e+03 1.460027457133758810e+00 6.375263479308104220e-01 -3.560257212779505132e-01
-9.921589127025614019e-01 4.081369436917480875e-04 -2.135623702083024909e+03 1.255395383935839160e+00 7.742367545358844749e-01 -5.076583818177806684e-01
-9.918104199337863802e-01 8.557249091721851096e-04 -2.135232111406861804e+03 1.909564818045826451e+00 1.330268530791658188e+00 -6.853434191956844224e-01
-9.914619271650112475e-01 4.641381899164042789e-04 -2.135920083578329923e+03 1.438009996445213989e+00 5.578106670406933754e-01 -3.712802853985786022e-01
-9.911134343962362259e-01 4.858947704998892126e-04 -2.133504748294723868e+03 8.300597710620135627e-01 6.434461478266341183e-01 -4.551555885337998930e-02
-9.907649416274612042e-01 3.034356382407328990e-04 -1.517938389792870112e+03 6.603983385220203450e-01 4.405387656203140212e-01 2.729736550501136172e-01
-9.904164488586861825e-01 5.147508683304679840e-04 9.449142957054527869e+02 1.062452508053527978e-01 4.637793341906962796e-01 -2.102379645419327758e-02
-9.900679560899110498e-01 9.140712878461496093e-04 9.445393687955993300e+02 1.324131240131931841e+00 1.467884267160922684e-01 -3.820664966229547765e-01
-9.897194633211360282e-01 7.091332996388292941e-04 -2.695680318817174339e+03 9.529867286457388564e-01 2.354504844598702684e-01 -3.097573488647364925e-02
-9.893709705523610065e-01 1.121400607060225483e-03 -5.587194025276476168e+03 6.084524710312978479e-01 2.921166544938379461e-01 -3.570611954847699998e-01
-9.890224777835859848e-01 7.754702404602067597e-04 -5.589972451944297973e+03 1.639323045150131941e+00 1.065659716506146548e-01 -6.573378456723379948e-01
-9.886739850148108522e-01 1.029631642238165246e-03 -4.143094730915428954e+03 1.250471219161698899e+00 1.619737635446872465e-02 -1.290267097608464031e+00
-9.883254922460358305e-01 5.042694503811996805e-04 -5.771280462150125459e+03 2.903192472633479682e+00 4.019961948076336555e-01 -1.726209749804358484e+00
-9.879769994772608088e-01 1.366915045357380192e-03 -7.850247450050555926e+03 2.054953215770753516e+00 1.923187909709290488e-01 -1.499802670593684883e+00
-9.876285067084857872e-01 1.080289923443083187e-03 -1.163553077948743157e+04 2.388915245107818830e+00 3.297194927189356362e-01 -1.880264391428103199e+00
