# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998360924438616237e-01 4.801194994148336273e-05 -7.283401558736263723e+03 -4.259383681186227483e-02 5.623288255430559657e-01 8.671367366254946418e+00
-9.995082773315848712e-01 3.871147154590712811e-05 -7.283626892988151667e+03 6.044470122928378986e-03 5.286658706976691269e-01 8.564746411379191571e+00
-9.991804622193082297e-01 2.845938794246871700e-05 -7.968501583639320415e+03 2.053461163635461606e-01 3.651054094354521107e-01 8.659845934487087504e+00
-9.988526471070315882e-01 1.322956833329885752e-04 -8.880888103672139550e+03 -1.825112442742729268e-01 2.310518377157239289e+00 8.881824895141587461e+00
-9.985248319947548357e-01 1.228282525251784315e-04 -8.259515785320061696e+03 -6.136030994469270083e-02 2.121172748122696294e+00 8.940840590425414902e+00
-9.981970168824781942e-01 1.160000887821888361e-04 -8.530234290998861979e+03 8.171405312421303746e-03 1.984217348029372330e+00 8.963844983868176186e+00
-9.978692017702015526e-01 1.020759521624529421e-04 -8.809319604488173354e+03 3.217456423240096924e-02 1.763932114500723403e+00 8.965495256185677775e+00
-9.975413866579249111e-01 7.651141475783875055e-05 -8.701656015916589240e+03 -8.705569691023828461e-04 1.444220572286493809e+00 8.965437584090629741e+00
-9.972135715456481586e-01 5.763286774153423962e-05 -8.388734134787508083e+03 -5.019996557169829898e-02 1.232237073470756838e+00 8.971151665251730023e+00
-9.968857564333715171e-01 5.742455729866394063e-05 -8.291386334083359543e+03 -6.585931111912404767e-02 1.172752354041196821e+00 8.966285671478891217e+00
-9.965579413210948756e-01 7.556656416589909787e-05 -8.318101184017239575e+03 -2.733431999641069629e-02 1.217742408147410638e+00 8.942289884281356294e+00
-9.962301262088181231e-01 1.029923471773491853e-04 -8.305323589098165030e+03 6.827592098414861366e-02 1.325552545676945471e+00 8.912675750442275557e+00
-9.959023110965414816e-01 1.198592912335714984e-04 -8.228513813087012750e+03 1.760616270600647848e-01 1.408984359544901199e+00 8.897830957554695885e+00
-9.955744959842648401e-01 1.204971561923898817e-04 -8.211846088880191019e+03 1.979104322309811204e-01 1.392321792433994343e+00 8.905798165010237355e+00
-9.952466808719880875e-01 1.148938283741861803e-04 -8.312086428598873681e+03 8.832577257269201565e-02 1.307837449142414510e+00 8.935245282854687332e+00
-9.949188657597114460e-01 1.111478179154304103e-04 -8.349119370980510212e+03 -6.340156671221232332e-02 1.254306325694545032e+00 8.968896185620179651e+00
-9.945910506474348045e-01 1.101729293951150688e-04 -8.270254215386095893e+03 -1.529228955611890151e-01 1.281109723637299913e+00 8.986347687174847110e+00
-9.942632355351580520e-01 1.056540759548934183e-04 -8.181501683004140432e+03 -1.775718755528952753e-01 1.360587376229525747e+00 8.987205145118817740e+00
-9.939354204228814105e-01 9.528573161124435822e-05 -8.117134526418923997e+03 -1.520470817602623259e-01 1.444986308611901471e+00 8.980334113438125598e+00
-9.936076053106047690e-01 8.195340303167886480e-05 -8.083819308104522861e+03 -8.497616035687752256e-02 1.491612572292995598e+00 8.972352064840219299e+00
-9.932797901983280164e-01 7.274866822114313424e-05 -8.074804033748224356e+03 1.044795338635948895e-02 1.487791950515478856e+00 8.964191486049399415e+00
-9.929519750860513749e-01 8.315682755907010076e-05 -8.057866438663204463e+03 1.162627802047962178e-01 1.434269072247857491e+00 8.954543135341884508e+00
-9.926241599737747334e-01 1.143598010882207499e-04 -8.011115389289492668e+03 1.935840014066752268e-01 1.349553367809040116e+00 8.948281864855751166e+00
-9.922963448614980919e-01 1.418299056010508550e-04 -7.961077936417313140e+03 2.026927730710438580e-01 1.260531401173069721e+00 8.962913903984285113e+00
-9.919685297492213394e-01 1.448339422543098152e-04 -8.027216473848314308e+03 1.002957506106877394e-01 1.214681333370124072e+00 9.016071515761758803e+00
-9.916407146369446979e-01 1.265295776147596328e-04 -8.130113640030000170e+03 -1.149785646774426490e-01 1.270206646530067429e+00 9.087325185395945581e+00
-9.913128995246680564e-01 1.219652838935294143e-04 -8.055054406539720731e+03 -3.428029640981168358e-01 1.419693327147596662e+00 9.130276664411834275e+00
-9.909850844123913038e-01 1.356290335389080724e-04 -7.914641878969484424e+03 -4.653571235492102720e-01 1.550347509621522235e+00 9.140045926126143527e+00
-9.906572693001146623e-01 1.520156770004846985e-04 -7.824167979899831153e+03 -5.186945162370035778e-01 1.612097175321214326e+00 9.139838439641811974e+00
-9.903294541878380208e-01 1.744823798040498919e-04 -7.812045871359585362e+03 -5.551589404712355957e-01 1.630399217909288545e+00 9.138479511618509576e+00
-9.900016390755612683e-01 2.037996296052340555e-04 -7.859488370840722382e+03 -5.755101439025451793e-01 1.617445374491378596e+00 9.137135486587951050e+00
-9.896738239632846268e-01 2.301719306727455098e-04 -6.824718371297893100e+03 -6.071573697485412868e-01 1.575162663082440684e+00 9.132100805225059403e+00
-9.893460088510079853e-01 2.177593883946101611e-04 -6.276428022746473289e+03 -2.575309134076325890e+00 1.585888448547470908e+00 9.129616419323518528e+00
-9.890181937387312328e-01 2.348504189191603366e-04 -7.410591045908457090e+03 -2.335120840660131147e+00 2.008134115809149467e+00 9.145871168320400812e+00
-9.886903786264545912e-01 2.323676409532276469e-04 -8.039696629654717071e+03 -2.266920875841806016e+00 2.151919845333563064e+00 9.129787191816625125e+00
-9.883625635141779497e-01 2.195405304577948248e-04 -7.558441711811176901e+03 -2.378135286048232544e+00 2.184860514191511172e+00 9.037877674828530772e+00
-9.880347484019013082e-01 2.040737775709685329e-04 -9.853096808282854909e+03 -2.591199658058252364e+00 1.617947298773054321e+00 9.024873930305279401e+00
-9.877069332896245557e-01 2.301681763451737296e-04 -9.954233390842611698e+03 -5.383306469515638515e-01 1.544872374483841959e+00 9.072579408649954047e+00
-9.873791181773479142e-01 2.030544466191258081e-04 -7.147907585681359706e+03 -4.863284840253337959e-01 1.420291408611660700e+00 9.065800912530471933e+00
-9.870513030650712727e-01 1.750345549308881252e-04 -7.145356031461518796e+03 -4.049008699447482207e-01 1.265029597331317035e+00 9.026776060302932336e+00
-9.867234879527945202e-01 1.632536847720055689e-04 -6.634294911316776052e+03 -1.861788780513285446e-01 8.918922729819953599e-01 8.812448526809216531e+00
-9.863956728405178787e-01 1.834207565329864869e-04 -6.632197097956421203e+03 3.916058360276314376e-01 4.895669180453295355e-01 8.371748158630042624e+00
-9.860678577282412371e-01 1.850682284119039580e-04 -7.072519580877503358e+03 9.792147067143553985e-01 4.783481396290383825e-01 8.011428551517381536e+00
-9.857400426159644846e-01 1.716983777368419090e-04 -7.644168373317930673e+03 1.206814144674575484e+00 6.227831454513647058e-01 7.877662516820389982e+00
-9.854122275036878431e-01 1.561167811370754136e-04 -7.913721496843199930e+03 1.287427904253316768e+00 7.759155336768539524e-01 7.820755768866852975e+00
-9.850844123914112016e-01 1.455201837155863120e-04 -7.971345399119478316e+03 1.355143867649599265e+00 8.806524951337580953e-01 7.779259540661785266e+00
-9.847565972791344491e-01 1.405792308375377209e-04 -7.737450244415480483e+03 1.409582336203730746e+00 9.236627880558689885e-01 7.759895161100420324e+00
-9.844287821668578076e-01 1.397691957586134307e-04 -7.684720000463138604e+03 1.416334032841585211e+00 9.148092497087042529e-01 7.859479675780496777e+00
-9.841009670545811661e-01 1.354811924247102933e-04 -8.549804672059677614e+03 1.083122472888077059e+00 8.698639233829821293e-01 8.129154085183778022e+00
-9.837731519423044135e-01 1.165679083453198160e-04 -8.962675162118759545e+03 5.619668555458972037e-01 9.323275145490793614e-01 8.317365547121962521e+00
-9.834453368300277720e-01 1.309263171130438993e-04 -8.627872317076369654e+03 4.943225498498600157e-01 9.316531173331201732e-01 8.331658245352461023e+00
