# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 2.039250693719013270e-04 4.618793786674618786e+03 2.722753632715138039e+00 2.817092706877506458e-01 2.987445810200279794e+01
-9.995509654243376341e-01 2.060314941884876239e-04 4.477418180025561014e+03 2.735690372591647268e+00 2.896797080527028223e-01 2.984009643963030101e+01
-9.991019308486752681e-01 1.917774789730929217e-04 4.459550837748742197e+03 2.794434449791234343e+00 2.874657884550984588e-01 2.976779118982256023e+01
-9.986528962730130132e-01 2.013544233520301056e-04 4.496177700832129631e+03 2.886527412070534648e+00 2.782613542389595906e-01 2.967035940214720213e+01
-9.982038616973506473e-01 1.814194142839178729e-04 4.568351538558013999e+03 2.997339461589551224e+00 2.645089785244634784e-01 2.956349610307899312e+01
-9.977548271216882814e-01 1.874771958294056370e-04 4.501860445123707905e+03 3.108378274671087738e+00 2.633863774861240348e-01 2.947298824737197975e+01
-9.973057925460260265e-01 1.775902466749877673e-04 4.451556692886649216e+03 3.184854357632037836e+00 2.740566138916433747e-01 2.938687935603555346e+01
-9.968567579703636605e-01 1.676717992459427452e-04 4.542775018720998560e+03 3.287047160768747922e+00 2.741087065572480053e-01 2.930691188177968343e+01
-9.964077233947012946e-01 1.768762540777795052e-04 4.631233075018657473e+03 3.350990242276493003e+00 2.722798244132129675e-01 2.926719484268744509e+01
-9.959586888190390397e-01 1.635165014639301925e-04 4.599295943834877107e+03 3.369552255179832034e+00 2.636098118080065777e-01 2.927717279243402970e+01
-9.955096542433766738e-01 1.740633259040506441e-04 4.488896657283369677e+03 3.330364445347938407e+00 2.722788737962321126e-01 2.931588351061936137e+01
-9.950606196677144188e-01 1.715942623950703365e-04 4.664784207597114801e+03 3.289262945456158604e+00 2.685763364025957611e-01 2.935880576682565390e+01
-9.946115850920520529e-01 1.757419366598877910e-04 4.876491518851609726e+03 3.241285778183393251e+00 2.489307695863543501e-01 2.947967080254514727e+01
-9.941625505163896870e-01 1.937688088262254295e-04 4.599523640441337193e+03 3.039596073172931678e+00 2.120304844019090529e-01 2.971702829206990515e+01
-9.937135159407274321e-01 2.006173941819719691e-04 4.140563894272700054e+03 2.753957294136650802e+00 2.035266377767818435e-01 2.990688419658066977e+01
-9.932644813650650661e-01 2.134686315975169591e-04 4.126552237607365896e+03 2.651370147921875198e+00 2.437408268522700816e-01 2.989349879343955152e+01
-9.928154467894027002e-01 1.971272453127422995e-04 4.713763300157630511e+03 2.782486218247886889e+00 2.337795229642848083e-01 2.975646863484655213e+01
-9.923664122137404453e-01 1.990228181862808586e-04 5.031400935638461306e+03 2.933411497188607608e+00 1.790223606364227393e-01 2.973117843143366912e+01
-9.919173776380780794e-01 1.976774683826140234e-04 4.577666091763667282e+03 2.835609071205409837e+00 1.286000081943869111e-01 2.983884515124712422e+01
-9.914683430624157134e-01 2.041236464819744364e-04 3.599118895545228497e+03 2.715523385016877622e+00 1.837991690737849348e-01 2.983316062273244995e+01
-9.910193084867534585e-01 2.008144149020569440e-04 3.515412983552709193e+03 2.848221621676614301e+00 3.966909423288542125e-01 2.948126902871038624e+01
-9.905702739110910926e-01 1.315356154248051724e-04 4.642339359773957767e+03 3.469811524501353883e+00 3.809030618214422903e-01 2.901350274065040580e+01
-9.901212393354288377e-01 1.530822679367792316e-04 5.475464679366276869e+03 3.859988281357455975e+00 2.880022828983914152e-01 2.874723278684357197e+01
-9.896722047597664718e-01 1.424799474395720979e-04 5.541030239821181567e+03 4.037632260638446269e+00 2.221607561836771993e-01 2.867515155203830446e+01
-9.892231701841041058e-01 1.652040260200608745e-04 5.124692246960989905e+03 4.010808094797435608e+00 1.778257203531690978e-01 2.866520199017264403e+01
-9.887741356084418509e-01 1.632634695467436890e-04 5.126028365874190058e+03 4.057610183337231113e+00 1.150227502115827027e-01 2.845028524575721818e+01
-9.883251010327794850e-01 1.582163945247281310e-04 1.178926478558337294e+03 4.443932373192490459e+00 1.229391095108108567e-01 2.833763510705517419e+01
-9.878760664571171191e-01 1.001054411239649702e-04 1.740619110570835801e+03 4.284258069069443842e+00 6.189623385078769635e-01 2.853970230436253885e+01
-9.874270318814548641e-01 9.900527370032639191e-05 1.739184099058252286e+03 3.982636237014842706e+00 4.066073239204783807e-01 2.905315175184460585e+01
-9.869779973057924982e-01 1.823631563303999890e-04 1.739806265631420501e+03 3.132052708111832118e+00 1.228696032093750667e-01 3.009458744170363786e+01
-9.865289627301301323e-01 2.257582532402728839e-04 -1.151058937326223713e+03 1.820527431119159711e+00 2.020583875198501134e-01 3.086010947427658735e+01
-9.860799281544678774e-01 2.565239449369554345e-04 -3.215300807224939490e+02 1.586357017750195997e+00 3.470406983749861340e-01 3.034796808565236148e+01
-9.856308935788055114e-01 1.986270104409902973e-04 1.735221291383656535e+03 2.919525181522344859e+00 4.601879903761942892e-01 2.947887463976115541e+01
-9.851818590031431455e-01 1.326051273930890469e-04 1.947662839746491045e+03 3.460277990451966268e+00 3.479302498197676119e-01 2.912379514050829954e+01
-9.847328244274808906e-01 1.306809607600044473e-04 1.921736946001376964e+03 3.700322596294177480e+00 3.043100127708001090e-01 2.894128417059799219e+01
-9.842837898518185247e-01 1.177844628858007030e-04 1.875721300874062763e+03 3.846394745998998665e+00 3.079283682400831834e-01 2.883785701576617200e+01
-9.838347552761562698e-01 1.124512870188182833e-04 1.867773719874699054e+03 3.917219706669814450e+00 3.146717253564702554e-01 2.879003373988108549e+01
-9.833857207004939038e-01 1.088495705825323677e-04 1.880329723739221663e+03 3.946826403442991626e+00 3.210861713068594581e-01 2.878668836066385950e+01
-9.829366861248315379e-01 1.061167044751632209e-04 1.866054160070340913e+03 3.924208271479826760e+00 3.211838834142662358e-01 2.881552844585883832e+01
-9.824876515491692830e-01 1.093164854450162654e-04 1.838980040924122477e+03 3.886038373194981244e+00 3.131224632057462709e-01 2.885406064843756724e+01
