# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 2.150543013870269936e-04 1.142846173212672693e+04 -2.041265765098316809e+00 2.231251829089786476e+00 3.065833591887065879e+01
-9.996617050067659882e-01 1.712328521997037657e-04 1.142602140359514306e+04 -1.774029857714238156e+00 2.215991378917738786e+00 3.097251264828703299e+01
-9.993234100135318654e-01 1.390540548042526621e-04 1.050297569469435985e+04 -1.001755543245563596e+00 1.919140759113036498e+00 3.123310143688179963e+01
-9.989851150202977426e-01 1.354764781204739733e-04 1.105598944020024464e+04 -8.354499644864444852e-01 1.851865972762673618e+00 3.126848747404219964e+01
-9.986468200270636197e-01 1.197603230992485331e-04 1.121668579093428889e+04 -7.849603978958866746e-01 1.832346646094947129e+00 3.127739842553965488e+01
-9.983085250338296079e-01 1.093850954487151587e-04 1.134067974034618601e+04 -7.701991861094966696e-01 1.727542309857138081e+00 3.127761488682375912e+01
-9.979702300405954851e-01 1.221588776461452440e-04 1.140554156870324550e+04 -7.918769711162463310e-01 1.499664263728412772e+00 3.127671035869654403e+01
-9.976319350473613623e-01 1.388126084784517729e-04 1.143118451334114616e+04 -8.140368999420143359e-01 1.250705681579020734e+00 3.127427826536455413e+01
-9.972936400541272395e-01 1.299352919417774157e-04 1.134628637462717415e+04 -7.935726192597331030e-01 1.103702671236995725e+00 3.124985524138970661e+01
-9.969553450608932277e-01 1.204543280283074748e-04 1.136258740993542233e+04 -6.993963993556713277e-01 9.989151697301978938e-01 3.114814200050143356e+01
-9.966170500676591049e-01 8.407633997236089085e-05 1.136137908019813403e+04 -4.018813261782286927e-01 8.680131768772293421e-01 3.085140627935497903e+01
-9.962787550744249820e-01 8.560804174392837990e-05 1.179197219261165992e+04 2.671926700183070991e-01 7.988777443424907032e-01 3.049372074010971900e+01
-9.959404600811908592e-01 1.724252507621651322e-04 1.178931764510385983e+04 6.728050208235152319e-01 8.609496967310374949e-01 3.029044874449336433e+01
-9.956021650879567364e-01 1.969093717824027371e-04 1.102648406354292638e+04 8.624957853878397751e-01 8.925029919934909239e-01 3.018201959312662197e+01
-9.952638700947227246e-01 2.006185856393009794e-04 1.048392644145872327e+04 1.011083376554265945e+00 8.995579369497255229e-01 3.008844275613416031e+01
-9.949255751014886018e-01 2.059120656203631639e-04 1.008872022610606109e+04 1.162091044259814243e+00 8.973859561102580651e-01 2.999491038197406922e+01
-9.945872801082544790e-01 2.027060660995799453e-04 1.038314203757623909e+04 1.311443685391760150e+00 8.990791589854777444e-01 2.991185981160065310e+01
-9.942489851150203561e-01 1.892625805838685704e-04 1.103914740871644426e+04 1.428674777637560345e+00 9.167628838652752687e-01 2.986039423069903975e+01
-9.939106901217862333e-01 1.766862854605007053e-04 1.138348231476148067e+04 1.477943332742130744e+00 9.574400405667806702e-01 2.985640900380196072e+01
-9.935723951285522215e-01 1.576674262998228957e-04 1.144034391596231580e+04 1.439716124284484255e+00 1.014885993441625889e+00 2.990030256696114819e+01
-9.932341001353180987e-01 1.510041422581912224e-04 1.139921912792109833e+04 1.315060310421668488e+00 1.061436003422095764e+00 2.998247106688360830e+01
-9.928958051420839759e-01 1.633597143606299953e-04 1.122668833431795247e+04 1.112947469152923974e+00 1.053782018998336234e+00 3.008522697241273747e+01
-9.925575101488498531e-01 1.413360414246415389e-04 1.107330710942380028e+04 8.965594195354650298e-01 1.005878320754864275e+00 3.017456372166276779e+01
-9.922192151556157302e-01 1.086203397180764374e-04 1.110003375841321031e+04 7.625981162865833607e-01 9.692865030010948679e-01 3.022612271355169966e+01
-9.918809201623817184e-01 9.831128854623437895e-05 1.116437256111586248e+04 7.071061040989268243e-01 9.505215349595033114e-01 3.024356969611343615e+01
-9.915426251691475956e-01 9.010039417951032955e-05 1.118728331055588023e+04 7.010989611415087142e-01 9.436199469415311736e-01 3.023677738479817734e+01
-9.912043301759134728e-01 9.403733722224877670e-05 1.114755509364221871e+04 7.301967059681214733e-01 9.441149626157313568e-01 3.021463023184169217e+01
-9.908660351826793500e-01 1.100809647506584195e-04 1.103078803410045293e+04 7.766073393816705916e-01 9.525285164855098463e-01 3.018354069410211693e+01
-9.905277401894452272e-01 1.198723852508998597e-04 1.079722673051971287e+04 8.369241426880353885e-01 9.740440469749153118e-01 3.014782459750034960e+01
-9.901894451962112154e-01 1.402962792282624871e-04 1.079351465420719614e+04 9.018240619266479907e-01 1.063464144180684912e+00 3.010629110615569104e+01
-9.898511502029770925e-01 2.205632312892291517e-04 1.110908289625007455e+04 9.977305265867923989e-01 2.251822173581243369e+00 3.016721573902606579e+01
-9.895128552097429697e-01 2.043467774757776038e-04 1.139590369360223667e+04 1.265277747464873537e+00 2.442502047412888011e+00 3.032402716073803006e+01
-9.891745602165088469e-01 1.981900721541647755e-04 1.162422355304925986e+04 1.454946461917150380e+00 2.485343272481921328e+00 3.045379490353625229e+01
-9.888362652232747241e-01 1.967238707853412609e-04 1.179897133091688193e+04 1.599285450573122436e+00 2.523725885318548912e+00 3.056649553654314033e+01
-9.884979702300407123e-01 1.893760906129167713e-04 1.190407714075623880e+04 1.735515704930597147e+00 2.569440330899214864e+00 3.068590777074462395e+01
-9.881596752368065895e-01 1.785767158504398037e-04 1.195649613017477168e+04 1.887502486683290792e+00 2.621217912428440489e+00 3.082568872604152332e+01
-9.878213802435724666e-01 1.728218892886770441e-04 1.190954271073740529e+04 2.062439272689998049e+00 2.675342042590743485e+00 3.099295502451941431e+01
-9.874830852503383438e-01 1.686637704527586877e-04 1.158711381178633746e+04 2.267028832075192124e+00 2.722438757149639788e+00 3.117961871917160366e+01
-9.871447902571042210e-01 1.679245616918347949e-04 1.099876088061066548e+04 2.475665455419747030e+00 2.747981966375126373e+00 3.132762811195508235e+01
-9.868064952638702092e-01 1.671707999650014274e-04 1.072058688315016116e+04 2.589839381391054740e+00 2.744219737682553450e+00 3.133256504176226898e+01
-9.864682002706360864e-01 1.426898197933398362e-04 1.048536905780442612e+04 2.486194218711614390e+00 2.684636412073792666e+00 3.119177036222153632e+01
-9.861299052774019636e-01 1.170381912023167153e-04 9.246415875824650357e+03 2.278906254414948318e+00 2.537951310333376398e+00 3.107986110890758269e+01
-9.857916102841678407e-01 1.243500020075278927e-04 9.649432719205182366e+03 2.232994002844072678e+00 2.449470062276654758e+00 3.107463532541904172e+01
-9.854533152909337179e-01 1.188781199265671673e-04 1.128840635083936650e+04 2.268514255834440441e+00 2.474710665694755729e+00 3.111665004385408295e+01
-9.851150202976997061e-01 1.135450754014432387e-04 1.163763897674212058e+04 2.340652138522084869e+00 2.539938185944695448e+00 3.118266597204718593e+01
-9.847767253044655833e-01 1.183169058227038427e-04 1.170664694359416171e+04 2.432050964338920984e+00 2.609168472019903540e+00 3.126631721914751338e+01
-9.844384303112314605e-01 1.301268039431257694e-04 1.169568864391975876e+04 2.538777417855469842e+00 2.671291821051972271e+00 3.136518179777365489e+01
-9.841001353179973377e-01 1.477630317532736771e-04 1.168212150595320054e+04 2.657435803654366602e+00 2.722013298995587416e+00 3.147543425656451532e+01
-9.837618403247632148e-01 1.686694390121042380e-04 1.171079647950770050e+04 2.783061569403622038e+00 2.765528483932897075e+00 3.159722591783604528e+01
-9.834235453315292030e-01 1.881427226915652849e-04 1.175897304239424921e+04 2.921597090765891913e+00 2.804033872043832698e+00 3.174041774658253345e+01
-9.830852503382950802e-01 2.086582438729267291e-04 1.180177693702322722e+04 3.088548183455746887e+00 2.836174455702013653e+00 3.192053863895445787e+01
-9.827469553450609574e-01 2.289292042038078919e-04 1.171040114360775624e+04 3.301097088139264280e+00 2.861872554381022393e+00 3.215357828491389114e+01
-9.824086603518268346e-01 2.449324095301809315e-04 1.122553258394447948e+04 3.575114258169339365e+00 2.870585618692970353e+00 3.242808973807200346e+01
-9.820703653585927118e-01 2.560481467950004027e-04 1.037047809236020112e+04 3.871591160864788606e+00 2.836955204314297596e+00 3.264860408107169576e+01
-9.817320703653587000e-01 2.520533610900130002e-04 1.014615914510742732e+04 4.034463133471311025e+00 2.730297248182331771e+00 3.264886317542891447e+01
-9.813937753721245771e-01 2.112485696748354967e-04 1.081362089934562027e+04 3.865519380417500539e+00 2.471045785740290324e+00 3.244134192248189663e+01
-9.810554803788904543e-01 1.596388460220580249e-04 1.104872592533271745e+04 3.533427444539849915e+00 2.137060318024262440e+00 3.226158893586340071e+01
-9.807171853856563315e-01 1.468043921299658943e-04 1.092932791729434211e+04 3.348299590980119866e+00 2.100547609528362614e+00 3.218462234699093472e+01
-9.803788903924223197e-01 1.362122027079551065e-04 1.109561631689781643e+04 3.240218811112325792e+00 2.183877957355579547e+00 3.214053104813383754e+01
-9.800405953991881969e-01 1.296113591525805764e-04 1.127789960531179167e+04 3.181880430346700539e+00 2.285490660334145829e+00 3.211836822527358493e+01
-9.797023004059540741e-01 1.389475842475159501e-04 1.140872942481511927e+04 3.165465247575627750e+00 2.383102956102903569e+00 3.211916221337553168e+01
-9.793640054127199512e-01 1.582472297838612954e-04 1.153149080880414476e+04 3.182474037526774158e+00 2.481975717504981471e+00 3.214513133025552349e+01
-9.790257104194858284e-01 1.909478334293345111e-04 1.167525001203638021e+04 3.232576052824014390e+00 2.586509850572216163e+00 3.220597703902468822e+01
-9.786874154262518166e-01 2.262602167451899574e-04 1.188766301653958362e+04 3.329179915967873882e+00 2.706989627823898736e+00 3.232099956585382472e+01
-9.783491204330176938e-01 2.555558987451941812e-04 1.237610120763719169e+04 3.492288544167255537e+00 2.839992498016645772e+00 3.252341033683997296e+01
-9.780108254397835710e-01 2.709038023319627138e-04 1.469685200281447396e+04 3.761307349414361401e+00 2.966411705287308020e+00 3.289750285724340984e+01
-9.776725304465494482e-01 2.710623980082222740e-04 1.531668133887660042e+04 4.260252802511413250e+00 3.069080027122026877e+00 3.391009009748646008e+01
-9.773342354533153253e-01 2.649298978062250998e-04 1.143979153915160714e+04 5.798159628982453739e+00 3.105631196991200049e+00 3.553572140645283639e+01
-9.769959404600813135e-01 2.611394356293638753e-04 1.061449207020150061e+04 7.516667958840675290e+00 2.994378347607484336e+00 3.649739040265200174e+01
-9.766576454668471907e-01 2.511367637593870631e-04 1.197273614816314330e+04 7.724860621492966040e+00 2.874075609670410536e+00 3.665318977105050635e+01
-9.763193504736130679e-01 2.377715015932179538e-04 1.158693950797073194e+04 7.834415447826929224e+00 2.776218487128192969e+00 3.673409926865745945e+01
-9.759810554803789451e-01 2.220191521533786854e-04 1.153579165246401681e+04 7.894545645246293653e+00 2.709948809934346059e+00 3.678274427120581436e+01
-9.756427604871448223e-01 2.040056735687474860e-04 1.151388797443048679e+04 7.939827967490403537e+00 2.670213378827399620e+00 3.682279692786737257e+01
-9.753044654939108105e-01 1.838942403755624297e-04 1.148066216670383437e+04 7.983575243069275018e+00 2.645578101159689055e+00 3.686328872104526511e+01
-9.749661705006766876e-01 1.630207554047111086e-04 1.142810175756730314e+04 8.031338654717998793e+00 2.627978731053548511e+00 3.690654967738274195e+01
-9.746278755074425648e-01 1.424969188380256432e-04 1.131589102657034164e+04 8.082447661845531428e+00 2.611708848074000944e+00 3.695262133186126619e+01
-9.742895805142084420e-01 1.205513931686558947e-04 1.113859220444707898e+04 8.137645889422984169e+00 2.593763366843140794e+00 3.699308956828609496e+01
-9.739512855209743192e-01 1.028052524711342249e-04 1.091475779488942680e+04 8.176663674352097289e+00 2.570876630672029428e+00 3.701298774196554575e+01
-9.736129905277403074e-01 9.097612047982833457e-05 1.064788044210298904e+04 8.184374223100064683e+00 2.549023118432329760e+00 3.699893831475679917e+01
-9.732746955345061846e-01 8.057633092147777011e-05 1.045732984352868880e+04 8.142677967645624904e+00 2.534314027378538281e+00 3.693900440173946720e+01
-9.729364005412720617e-01 7.239132872189886839e-05 1.051018135884592084e+04 8.038829913524359938e+00 2.536221142859707900e+00 3.683481474589773086e+01
