# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 2.883866804293536623e-04 3.739980816835800397e+03 -2.920337559943903538e-01 1.866679401310836539e+00 -1.297392516404738494e+01
-9.996928746928747112e-01 3.483908217363280882e-04 3.763389455400464612e+03 -2.945371932855327946e-01 1.855450249464280610e+00 -1.297711898062944158e+01
-9.993857493857493113e-01 4.055737150782094832e-04 3.776949389375661667e+03 -3.146837715787144107e-01 1.826660742686568195e+00 -1.298261934887671210e+01
-9.990786240786240224e-01 4.714781462847849052e-04 3.792637821922232433e+03 -3.357957903831942925e-01 1.778796066185040603e+00 -1.298745968687194541e+01
-9.987714987714987336e-01 5.376627651609498489e-04 3.822716841796428525e+03 -3.568008373880122153e-01 1.710619691247560414e+00 -1.299040856753345174e+01
-9.984643734643734447e-01 5.905153544779320404e-04 3.818145019863098696e+03 -3.679953030379969348e-01 1.624458847842420006e+00 -1.299016366862054639e+01
-9.981572481572481559e-01 6.208625022305282355e-04 4.081295015836803486e+03 -3.297761779668461068e-01 1.460601504796097183e+00 -1.301030875539802700e+01
-9.978501228501228670e-01 4.734399455231559509e-04 5.173104793891913687e+03 5.523224061854897782e-02 9.268144990274393979e-01 -1.319150351080991079e+01
-9.975429975429974672e-01 3.859087505827711400e-04 5.152215809876677667e+03 5.883062685896847110e-01 5.228533679868506701e-01 -1.342686857436336112e+01
-9.972358722358721783e-01 4.131534446578262183e-04 4.074258758844373006e+03 7.622226019452185142e-01 5.089626192347318501e-01 -1.350999396014428910e+01
-9.969287469287468895e-01 4.285281294413172712e-04 3.598203422965564641e+03 7.800525739424301053e-01 5.367162274255848908e-01 -1.349132436255927914e+01
-9.966216216216216006e-01 4.629138226959348865e-04 3.087557638368737571e+03 7.184867176809071054e-01 5.930316528313641644e-01 -1.341370999974149747e+01
-9.963144963144963118e-01 5.154367214290809466e-04 2.642952055547684267e+03 5.950987427419818232e-01 6.841365631358391486e-01 -1.330976069870571088e+01
-9.960073710073710229e-01 5.856224346249869856e-04 2.610475550166465837e+03 4.588614950976333540e-01 8.097555249366670260e-01 -1.322124516277039064e+01
-9.957002457002456230e-01 6.557150858557997571e-04 2.949913618981964646e+03 3.552591911666653224e-01 9.346625486396443749e-01 -1.316657519970274670e+01
-9.953931203931203342e-01 6.894580128489344794e-04 3.310626663133036800e+03 2.914844041758881676e-01 1.018821116568181973e+00 -1.313604094780098741e+01
-9.950859950859950454e-01 6.858171539107707623e-04 3.524264286238765635e+03 2.472779446797834513e-01 1.056783441351569763e+00 -1.311497231608070102e+01
-9.947788697788697565e-01 6.685432022048007133e-04 3.609369943162379968e+03 2.087226055565517824e-01 1.060775171287658525e+00 -1.309615466271941031e+01
-9.944717444717444677e-01 6.424352052987564133e-04 3.618948314142443451e+03 1.704621507547188775e-01 1.044035064426520831e+00 -1.307825433181744401e+01
-9.941646191646191788e-01 6.070837704179888597e-04 3.588275870423666220e+03 1.364043906979492404e-01 1.015475621262264871e+00 -1.306281481396496602e+01
-9.938574938574937789e-01 5.774102700052000450e-04 3.531689698641818268e+03 1.103107820916878895e-01 9.843462864199594708e-01 -1.305192159503632965e+01
-9.935503685503684901e-01 5.588459060862986357e-04 3.450295611978935995e+03 9.580163485771948928e-02 9.568661126836379704e-01 -1.304642498841590026e+01
-9.932432432432432012e-01 5.466410205707247566e-04 3.349455519898970124e+03 9.065700833156649374e-02 9.382047937401249982e-01 -1.304525656532615585e+01
