# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 3.732844132138243219e-05 5.376050299783801165e+03 8.165449160528154282e-01 7.302682389158399179e-01 8.125046102183953067e+00
-9.996527777777778345e-01 3.617403266385648585e-05 4.132985987361133994e+03 8.875897163987100935e-01 6.990364760864861138e-01 7.989986114679021867e+00
-9.993055555555555580e-01 2.671587773699288102e-05 4.614457042892925529e+03 1.171329160514315237e+00 6.350891456480696196e-01 7.706031840909707498e+00
-9.989583333333333925e-01 3.505704230771621569e-05 4.978587011367148079e+03 1.606991809145299932e+00 6.355629766477131071e-01 7.425183047879475140e+00
-9.986111111111111160e-01 4.866296262111265923e-05 4.854462657371889691e+03 1.869165405948701286e+00 6.979875297161575176e-01 7.274672517775391256e+00
-9.982638888888889506e-01 5.419349688115639239e-05 4.718130606485385215e+03 1.986690196379649498e+00 7.431859015553138326e-01 7.213771215474114484e+00
-9.979166666666666741e-01 5.477298358282457270e-05 4.646985541625568658e+03 2.029827213426181665e+00 7.601932963461984771e-01 7.191996866829892809e+00
-9.975694444444445086e-01 5.382880569190540447e-05 4.645559557256692642e+03 2.046090701115446997e+00 7.691054981829393844e-01 7.181646618534525572e+00
-9.972222222222222321e-01 5.232081704447339923e-05 4.677102509323312916e+03 2.058496951165736277e+00 7.673392870804142119e-01 7.179112506703365426e+00
-9.968750000000000666e-01 5.078464423792967308e-05 4.710625651630922221e+03 2.053153398417769004e+00 7.620469383537704644e-01 7.187194708773940732e+00
-9.965277777777777901e-01 4.967638629439500084e-05 4.803474825592699744e+03 2.036125595291987889e+00 7.558166961879733137e-01 7.203599121996793642e+00
-9.961805555555556246e-01 4.967246805914236283e-05 4.924859505559907120e+03 2.007968150943646446e+00 7.463598986520855183e-01 7.239033227971944484e+00
-9.958333333333333481e-01 5.243220078375694594e-05 5.129931073293091686e+03 1.939349114166096566e+00 7.365973510233055910e-01 7.300190864210005515e+00
-9.954861111111111827e-01 5.766730656203287504e-05 5.452372072962009952e+03 1.842235755137240805e+00 7.236423129993242442e-01 7.399646248579532681e+00
-9.951388888888889062e-01 6.932853839683729663e-05 5.517056236261473714e+03 1.672802385176502815e+00 7.210501217579680100e-01 7.556194788329658962e+00
-9.947916666666667407e-01 8.640296312735418671e-05 5.328637237679584359e+03 1.425004915892854385e+00 7.377291590213105321e-01 7.698482580372543183e+00
-9.944444444444444642e-01 9.288386768263946801e-05 5.095312161585194190e+03 1.291961674473101729e+00 7.050061558200794165e-01 7.735151748116694037e+00
-9.940972222222222987e-01 8.538802432213907310e-05 4.961225741587692028e+03 1.324935845011272706e+00 5.674174613882945195e-01 7.614948338461699606e+00
-9.937500000000000222e-01 7.172780308823022079e-05 5.192185376623652701e+03 1.580237088374617516e+00 4.337415346749019518e-01 7.349572635279901789e+00
-9.934027777777778567e-01 6.161400798925535844e-05 5.250232547230645650e+03 1.927887611679742985e+00 4.373557589518139443e-01 7.112137998172947562e+00
-9.930555555555555802e-01 5.743827022594482560e-05 4.946539427262370737e+03 2.103862605198806968e+00 5.081566977154811093e-01 7.002164432885390255e+00
-9.927083333333334147e-01 5.624343118498209798e-05 4.795337430158485404e+03 2.173153870847369440e+00 5.742402059453012297e-01 6.953146163200605301e+00
-9.923611111111111382e-01 5.636467068862691413e-05 4.760582945705840757e+03 2.217818572195072946e+00 5.982801426437404091e-01 6.930218002081431905e+00
-9.920138888888889728e-01 5.857864078938380823e-05 4.770134267253962207e+03 2.227930575505854272e+00 6.029732601192945296e-01 6.930956581745377321e+00
-9.916666666666666963e-01 6.098930897169373128e-05 4.787093557449820764e+03 2.215992585129904047e+00 6.266815781579967437e-01 6.966871138368013305e+00
-9.913194444444445308e-01 6.505052800584086809e-05 4.602362625472090258e+03 2.139451810744811056e+00 6.708813794121476493e-01 7.045911202842265908e+00
-9.909722222222222543e-01 7.131994523015429258e-05 4.633321642083430561e+03 2.016782381659151913e+00 7.266082935689075484e-01 7.097510648043796166e+00
-9.906250000000000888e-01 7.403001031294737617e-05 4.960760683112552215e+03 2.007262971159977649e+00 7.150969365616254292e-01 7.121797139511052421e+00
-9.902777777777778123e-01 7.824992304287861091e-05 4.718949618373080739e+03 1.952354041940746576e+00 6.914071665458624283e-01 7.234616210812346182e+00
-9.899305555555556468e-01 8.941717272667375834e-05 4.593863513414353292e+03 1.713267416912421570e+00 7.622527224927355682e-01 7.355225615187542587e+00
-9.895833333333333703e-01 9.354366579037351188e-05 4.902053067136466780e+03 1.634406723603904155e+00 7.668346006646657997e-01 7.416958772506374586e+00
-9.892361111111110938e-01 9.802805828217603216e-05 4.716104297307436354e+03 1.542160094294414918e+00 7.281191274704300609e-01 7.506613549736060875e+00
-9.888888888888889284e-01 1.036859811585966103e-04 6.094437764199989033e+03 1.390930677410960215e+00 7.467449275506030659e-01 7.558765130812453492e+00
