# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998278533310379634e-01 1.034809996933840960e-04 -1.218293239049287422e+03 1.458787538671248329e+00 1.184647692461884283e+00 5.628496694980395176e+00
-9.994835599931141124e-01 1.018719205808334746e-04 -1.125129527954797140e+03 1.477966483314457902e+00 1.175580770634585326e+00 5.617441392524278321e+00
-9.991392666551901502e-01 1.039323958417525989e-04 -1.109616193876968055e+03 1.516634246408499420e+00 1.160799198341758709e+00 5.604131647923347614e+00
-9.987949733172661881e-01 1.092175081964525659e-04 -1.112548102354274079e+03 1.546067079787813769e+00 1.143849255684191046e+00 5.591521182146579783e+00
-9.984506799793423371e-01 1.170914028548587598e-04 -1.109806602567425216e+03 1.578641354747519321e+00 1.125970108502712952e+00 5.579771900494216119e+00
-9.981063866414183749e-01 1.263407496367114973e-04 -1.129517774331935925e+03 1.601903573023786498e+00 1.109907497694037959e+00 5.576673995876932466e+00
-9.977620933034945239e-01 1.336306864516465084e-04 -1.156052425556637445e+03 1.593327979484783219e+00 1.098333366976984582e+00 5.585651462785996557e+00
-9.974177999655705618e-01 1.382037183053806348e-04 -1.179001219412761657e+03 1.562254405996026385e+00 1.094890206536529353e+00 5.605826248376555299e+00
-9.970735066276467107e-01 1.400327553106076007e-04 -1.221969980139199834e+03 1.505048417146865658e+00 1.101466778038934446e+00 5.639842494650802784e+00
-9.967292132897227486e-01 1.377756927379519098e-04 -1.246333515885881752e+03 1.412576654835002943e+00 1.123084788313919669e+00 5.682859080829899767e+00
-9.963849199517988975e-01 1.343832425853371166e-04 -1.246658260666798469e+03 1.310454039235836587e+00 1.161988414029953010e+00 5.725778977862265862e+00
-9.960406266138749354e-01 1.320336227848477957e-04 -1.237811414981790676e+03 1.205727297660585284e+00 1.211487754042063880e+00 5.765200494719262103e+00
-9.956963332759510843e-01 1.313346892065779439e-04 -1.202781357778017991e+03 1.099897827670728523e+00 1.261616751599484942e+00 5.796045089885041079e+00
-9.953520399380271222e-01 1.339720885982637326e-04 -1.165465722133575582e+03 1.019455765949928150e+00 1.305168278339713162e+00 5.815658890794924929e+00
-9.950077466001032711e-01 1.391351643122450458e-04 -1.151496657352875900e+03 9.632650870582556424e-01 1.337517046042598023e+00 5.829174201876001327e+00
-9.946634532621793090e-01 1.449521817498022511e-04 -1.164135697345156586e+03 9.101450953561046608e-01 1.362262671847101370e+00 5.842764084302754846e+00
-9.943191599242553469e-01 1.517656510130623818e-04 -1.197252561311353929e+03 8.381730210585520702e-01 1.382691240373840058e+00 5.859863450038080401e+00
-9.939748665863314958e-01 1.604977503599065388e-04 -1.243077630130933812e+03 7.349703131917696419e-01 1.403623017543363050e+00 5.881316346554122276e+00
-9.936305732484075337e-01 1.723918309310037554e-04 -1.312566511399219507e+03 5.930969670502752589e-01 1.428952787704241389e+00 5.906537623617709620e+00
-9.932862799104836826e-01 1.892047314789291584e-04 -1.365946965777103287e+03 4.032706782128749334e-01 1.464575738166061125e+00 5.930469633643798311e+00
-9.929419865725597205e-01 2.071562619536396676e-04 -1.348207978873495222e+03 2.049270104468974285e-01 1.504871508157644477e+00 5.943946908407468754e+00
-9.925976932346358694e-01 2.170348536220941080e-04 -1.294329067166214827e+03 1.149721367598210420e-01 1.510804258993566629e+00 5.946332781492929875e+00
-9.922533998967119073e-01 2.202390100241888662e-04 -1.254315607779906486e+03 1.342231913034054314e-01 1.479736831470362279e+00 5.943412426127250292e+00
-9.919091065587880562e-01 2.205127996029650770e-04 -1.215905918903107704e+03 1.857606576169612556e-01 1.437679939669231688e+00 5.936009500375378778e+00
-9.915648132208640941e-01 2.171517952153902901e-04 -1.184085434726729773e+03 2.620045116980281308e-01 1.391702690968148914e+00 5.925806494864027663e+00
-9.912205198829402431e-01 2.124029311536739862e-04 -1.191383414514838023e+03 3.197499958826388045e-01 1.357411891228430312e+00 5.918876967735750227e+00
-9.908762265450162809e-01 2.084826586678899653e-04 -1.220394167966006535e+03 3.366193469704100161e-01 1.338266314563334447e+00 5.918395281534403196e+00
-9.905319332070924299e-01 2.045094757958132469e-04 -1.227888178019210045e+03 3.252974084785302256e-01 1.334846734938031076e+00 5.921193972238394387e+00
-9.901876398691684678e-01 1.989368133638976443e-04 -1.227420791202540386e+03 3.125139108063049731e-01 1.346519100845597450e+00 5.924821349786267177e+00
-9.898433465312445056e-01 1.926482821045566636e-04 -1.285212261365999893e+03 2.933305938584637174e-01 1.378438596046811959e+00 5.931141103593504660e+00
-9.894990531933206546e-01 1.867463884828783030e-04 -1.390180150054386104e+03 2.495321753072394788e-01 1.422377217143545147e+00 5.938459187921751870e+00
-9.891547598553966925e-01 1.794767694448780933e-04 -1.565222895592355371e+03 2.071783466845646682e-01 1.475410032051945430e+00 5.944262795057101201e+00
-9.888104665174728414e-01 1.724766624555464393e-04 -1.774747269370964432e+03 1.510669039464427599e-01 1.547208756179918598e+00 5.947730608644678618e+00
-9.884661731795488793e-01 1.642087931505478683e-04 -1.787882549403434950e+03 8.358963889676601644e-02 1.607620520898299432e+00 5.946387999749319420e+00
-9.881218798416250282e-01 1.516853842829164777e-04 -1.577568891873143002e+03 -3.257479496957516041e-02 1.646410484852078415e+00 5.945293181604601074e+00
-9.877775865037010661e-01 1.402285753131786341e-04 -1.374375749995115257e+03 -4.947048468094580355e-03 1.670208732560299225e+00 5.944847640242652886e+00
