# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 2.105877431220235603e-04 -1.585076631889728560e+03 8.770032865924061172e-01 2.383731744443915002e+00 2.324813366583291696e+01
-9.996630727762804147e-01 2.169007588208107524e-04 -1.510820240318743345e+03 8.741582239144874977e-01 2.391310877974545779e+00 2.323857533268328979e+01
-9.993261455525607184e-01 2.277549602706988019e-04 -1.387759361459053707e+03 8.508494751243800280e-01 2.421173655729897067e+00 2.321703506852145082e+01
-9.989892183288410221e-01 2.390804200804807849e-04 -1.288973850607393615e+03 8.162130996667643634e-01 2.455128449806155189e+00 2.319222357142473356e+01
-9.986522911051213258e-01 2.507160362753751764e-04 -1.217475171930022043e+03 7.857114981529060849e-01 2.481592023071796493e+00 2.317261120486946169e+01
-9.983153638814016295e-01 2.624670864016664809e-04 -1.136015872407987445e+03 7.659239612642959605e-01 2.505630024790437282e+00 2.316199378764262207e+01
-9.979784366576820442e-01 2.731247976984483889e-04 -1.057951953848867788e+03 7.589595865031547595e-01 2.525604243620352296e+00 2.315862412906816203e+01
-9.976415094339623479e-01 2.827740544103266810e-04 -1.001275496251572804e+03 7.575671929693472695e-01 2.537037715368939406e+00 2.316210008249893448e+01
-9.973045822102426516e-01 2.908845903767398882e-04 -9.622838803815238862e+02 7.673980427982328711e-01 2.539821458625420636e+00 2.317717706062569505e+01
-9.969676549865229553e-01 2.976302439313793357e-04 -9.416601040553590565e+02 7.941657944567775962e-01 2.538366387189122886e+00 2.320468436290750347e+01
-9.966307277628032590e-01 3.040850894003605410e-04 -9.254673659160210946e+02 8.341762924681531688e-01 2.536494962400648756e+00 2.324280945728668968e+01
-9.962938005390835627e-01 3.100044802266740279e-04 -9.109339499292227629e+02 8.868255000507161423e-01 2.531671959572857400e+00 2.328893479196889871e+01
-9.959568733153639775e-01 3.136882978934136678e-04 -9.017210583926797653e+02 9.465423508075311299e-01 2.520789686016894127e+00 2.334244095188635626e+01
-9.956199460916442812e-01 3.154477518483708915e-04 -8.988505831351444613e+02 1.017924177173223255e+00 2.502270131666977093e+00 2.340712309893607923e+01
-9.952830188679245849e-01 3.155313948548162952e-04 -9.099489080467427584e+02 1.106773362520450110e+00 2.478794314249445296e+00 2.348784928845641673e+01
-9.949460916442048886e-01 3.139369647383301949e-04 -9.346470979355644886e+02 1.221138365719095509e+00 2.454682819457965071e+00 2.358773556607422961e+01
-9.946091644204851923e-01 3.106966897218678436e-04 -9.612033198530712070e+02 1.362913247042792486e+00 2.430487659026383085e+00 2.369989728476281599e+01
-9.942722371967656070e-01 3.043070394759435902e-04 -9.665764846080695634e+02 1.514306524887194527e+00 2.402445332134295786e+00 2.380730619131688641e+01
-9.939353099730459107e-01 2.947570181333409494e-04 -9.571158991949296251e+02 1.649773615142477334e+00 2.368722831094897785e+00 2.389294322774590285e+01
-9.935983827493262144e-01 2.837398156037547014e-04 -9.673797502148750027e+02 1.749168849505341017e+00 2.333969226988704904e+00 2.394845961634204201e+01
-9.932614555256065181e-01 2.749640593607214083e-04 -1.027368239050936609e+03 1.806856515298839838e+00 2.309210776987658420e+00 2.397114243800130140e+01
-9.929245283018868218e-01 2.719891541591199185e-04 -1.179643532739141392e+03 1.815013950319894986e+00 2.304831585149928141e+00 2.395505801087748665e+01
-9.925876010781671255e-01 2.778994443822423383e-04 -1.463331949998748769e+03 1.758794549400231499e+00 2.329153657854889481e+00 2.389174631816011640e+01
-9.922506738544475402e-01 2.923531266856316279e-04 -1.778648739191518416e+03 1.629436154434371398e+00 2.374221144936766059e+00 2.378207911956506493e+01
-9.919137466307278439e-01 3.087435054814035283e-04 -1.807078144380004005e+03 1.448299723606252032e+00 2.411437715169449714e+00 2.365302910616038545e+01
-9.915768194070081476e-01 3.191744874018995789e-04 -1.505778157911894368e+03 1.276867407338098781e+00 2.419325422129138037e+00 2.354150404713602285e+01
-9.912398921832884513e-01 3.227618494510756369e-04 -1.177975068697182451e+03 1.149825239915510666e+00 2.403099903311090468e+00 2.346436786751478465e+01
-9.909029649595687550e-01 3.218804889292788737e-04 -9.641380460243667585e+02 1.070105466018332452e+00 2.375682449811463481e+00 2.341862184766646848e+01
-9.905660377358490587e-01 3.182011292432322170e-04 -8.383444300685841881e+02 1.024957409007562825e+00 2.346276613445567261e+00 2.339557621808405585e+01
-9.902291105121294734e-01 3.132092103906137332e-04 -7.601328309974664990e+02 1.005600872532387502e+00 2.319004407448783667e+00 2.338904393193114117e+01
-9.898921832884097771e-01 3.083638251529326104e-04 -7.113497428541131740e+02 1.006315452350675210e+00 2.295016755805096675e+00 2.339517676054773787e+01
-9.895552560646900808e-01 3.022821545511780793e-04 -6.806167834294019485e+02 1.024094455914897450e+00 2.274152404646134329e+00 2.341262831052612015e+01
-9.892183288409703845e-01 2.953476479067159658e-04 -6.654501183480974760e+02 1.059846268418187298e+00 2.253907983561106221e+00 2.344173457756903645e+01
