# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998305371970851452e-01 6.685405042120202458e-05 -1.345146953392688829e+03 3.038698786823184950e+00 2.557282881240618533e+00 5.495485836599371510e+00
-9.994916115912556576e-01 6.212280199024079101e-05 -1.673516622652502065e+03 2.965769084842912129e+00 2.597981446141340633e+00 5.386261193598206987e+00
-9.991526859854261700e-01 5.553549118079521764e-05 -1.763590669247950245e+03 2.781601549293195585e+00 2.667889293669036377e+00 5.167100091595798972e+00
-9.988137603795966823e-01 5.077293316569004601e-05 -1.494374504887305193e+03 2.466164069931520153e+00 2.719111119164685952e+00 4.849578712630107091e+00
-9.984748347737670837e-01 5.081777500609713780e-05 -1.075999293606901119e+03 2.077665347874559476e+00 2.719785900323012484e+00 4.537207981452706207e+00
-9.981359091679375961e-01 5.254021228525679847e-05 -9.046988761002685351e+02 1.781286148176111750e+00 2.674527133373488130e+00 4.310971800420503541e+00
-9.977969835621081085e-01 5.283231718749848696e-05 -9.653019271109519650e+02 1.577375382653227742e+00 2.616254951548902863e+00 4.161719834705836618e+00
-9.974580579562785099e-01 5.169363087590276890e-05 -1.080956024768017869e+03 1.442794414494180888e+00 2.566162375449935862e+00 4.058744462515820217e+00
-9.971191323504490223e-01 4.895736017893798401e-05 -1.409702594053806251e+03 1.336093754280731183e+00 2.534102500621188803e+00 3.968126131554006619e+00
-9.967802067446195347e-01 4.362053415779289348e-05 -4.883101859130543744e+03 1.224388557396463462e+00 2.545990609688374651e+00 3.772823491332724544e+00
-9.964412811387900470e-01 4.111277321532064388e-05 -9.715065948532204857e+03 8.633326499112361496e-01 2.814667858090468044e+00 4.118768325118681517e+00
-9.961023555329604484e-01 6.782415386524623423e-05 -4.760851562042687874e+03 1.909520324633134702e+00 4.963443537673106754e-01 4.632795274772114169e+00
-9.957634299271309608e-01 5.311810082521281157e-05 6.262559628055350913e+02 1.867126403963083936e+00 6.139542516236177194e-01 4.653319938449374860e+00
-9.954245043213014732e-01 5.052333211646637849e-05 -4.928093124264951825e+02 1.862512726836097254e+00 6.161046522595765573e-01 4.651619336724364118e+00
-9.950855787154718746e-01 5.266872015190220715e-05 -4.200420679788429652e+02 1.871300866879971991e+00 5.666101040744380146e-01 4.638867669043554187e+00
-9.947466531096423870e-01 5.943841286910887844e-05 -5.528564964987062922e+02 1.893027154431274450e+00 4.842535034774984037e-01 4.605942341666352746e+00
-9.944077275038128994e-01 7.372281776392434940e-05 -1.697122305281156514e+03 1.946720276721249254e+00 3.494111993103345970e-01 4.475537710808215053e+00
-9.940688018979833007e-01 8.977873371124144150e-05 -2.230408308587859210e+03 2.173726905769739481e+00 1.803853323971138234e-01 3.814712953292328734e+00
-9.937298762921538131e-01 1.019234577202623879e-04 -9.132095572453079058e+01 3.300366939577659142e+00 9.292358696202039636e-02 2.875509333287716629e+00
-9.933909506863243255e-01 1.091100633157895456e-04 1.319087046748844386e+03 4.073750896091077323e+00 1.716074049753181230e-01 2.438814146212125777e+00
-9.930520250804948379e-01 1.114543829173446766e-04 3.856081079907379490e+02 4.178634494550880873e+00 2.541698434842983301e-01 2.385637646853519200e+00
-9.927130994746652393e-01 1.120271460580108362e-04 -3.653608703082682041e+02 4.181744385832158351e+00 3.131742290035012810e-01 2.390328916939269632e+00
-9.923741738688357517e-01 1.112571654206252048e-04 -4.382167790956596036e+02 4.168718284073903213e+00 3.507115141852699680e-01 2.406831020257953924e+00
-9.920352482630062640e-01 1.085259287213229855e-04 -4.385970099398655293e+02 4.146770607403773568e+00 3.744076363620448267e-01 2.432603903144446633e+00
-9.916963226571766654e-01 1.059345184669918520e-04 -4.774739903021436476e+02 4.113534048545942845e+00 3.920631328490215006e-01 2.465056640097410323e+00
-9.913573970513471778e-01 1.030141448100177639e-04 -5.431164350831331831e+02 4.076773349669963409e+00 4.064915522803446146e-01 2.494647346674577548e+00
-9.910184714455176902e-01 9.882733891121771471e-05 -5.720851638577628364e+02 4.049326816144623642e+00 4.157198573826896837e-01 2.518716189018336493e+00
-9.906795458396880916e-01 9.507865646458246852e-05 -5.521416604418709539e+02 4.024264484939603648e+00 4.205421618722439692e-01 2.548560649873671480e+00
-9.903406202338586040e-01 9.121464170195155629e-05 -5.282478225931017732e+02 3.983994408518007013e+00 4.273662043739945848e-01 2.601111060342390147e+00
-9.900016946280291164e-01 8.565490180405926077e-05 -6.026102580282604322e+02 3.908900979116411545e+00 4.502855428711098895e-01 2.688054250462206696e+00
-9.896627690221996287e-01 7.862777127632309987e-05 -9.230931166124623815e+02 3.791668798426415687e+00 5.137560750881625671e-01 2.796626997345883936e+00
-9.893238434163700301e-01 6.816384018579955918e-05 -1.985776429104263116e+03 3.663527708099675095e+00 6.327566818544578808e-01 2.880510481465423211e+00
-9.889849178105405425e-01 5.756319588826443526e-05 -2.082471799999793802e+03 3.593874604897449476e+00 7.210499455616619091e-01 2.623151354733883167e+00
-9.886459922047110549e-01 7.698123881629215454e-05 -3.536794936449843476e+02 4.353928741926537782e+00 6.345628623546696323e-01 2.162975813813286408e+00
-9.883070665988814563e-01 8.480136066944476644e-05 3.886793390402764317e+02 4.787867800539033603e+00 6.691214447413055266e-01 2.007526447270938874e+00
-9.879681409930519687e-01 7.581587134429874821e-05 -2.212128017888508111e+02 4.738699730790292719e+00 5.470597807837436211e-01 2.044289173760514444e+00
-9.876292153872224810e-01 6.823808111120014666e-05 -5.300630313115971148e+02 4.697766141736764212e+00 4.702974765035664584e-01 2.080199585440242416e+00
-9.872902897813929934e-01 6.226527844591290715e-05 -4.653543018038349146e+02 4.656415690550902653e+00 4.198917327740061545e-01 2.123658378605558283e+00
-9.869513641755633948e-01 5.554414655140092001e-05 -4.273580407653130351e+02 4.601597385504579307e+00 3.827922407269746530e-01 2.182963127508628531e+00
-9.866124385697339072e-01 4.969643962983568905e-05 -4.054515692272216256e+02 4.527695683302827234e+00 3.543420005553830077e-01 2.261967207617322728e+00
-9.862735129639044196e-01 4.489516500750083010e-05 -3.901225234966746029e+02 4.432315093946145979e+00 3.342196569070366996e-01 2.360445200653787268e+00
-9.859345873580748210e-01 3.913517950663213064e-05 -3.668666755193289646e+02 4.318517359710844161e+00 3.218194767241302490e-01 2.476526431046144339e+00
-9.855956617522453334e-01 3.448484451706962205e-05 -3.217046052773362135e+02 4.187109534181597148e+00 3.180524694577149258e-01 2.611005735079750423e+00
-9.852567361464158457e-01 3.062046396818054073e-05 -2.755718515506405311e+02 4.035193301648426711e+00 3.250327585816631393e-01 2.767925786714606318e+00
-9.849178105405862471e-01 2.587728043697314276e-05 -2.819318679435909871e+02 3.856282541644251882e+00 3.470580113007695755e-01 2.947863710458891617e+00
-9.845788849347567595e-01 2.239770025033896198e-05 -3.880127085213293867e+02 3.653882103596794551e+00 3.945008200288523392e-01 3.138512160802134687e+00
-9.842399593289272719e-01 1.848576725745698383e-05 -5.806197524507056187e+02 3.447029347606170635e+00 4.830048824305488986e-01 3.310452489132552856e+00
-9.839010337230977843e-01 1.177691916570441104e-05 -7.579449674388288258e+02 3.274359983774874472e+00 6.200161094399578854e-01 3.431941975100599507e+00
