# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.998239126606797145e-01 2.886667898464464639e-05 -3.314350113752516336e+02 -2.836026668353087921e+00 5.799536559608938768e-01 -4.622299859506669995e-01
-9.994717379820391434e-01 2.960005116594649783e-05 -4.211492609218771577e+02 -2.850339492358996196e+00 5.804466869117191896e-01 -4.568638452505798808e-01
-9.991195633033985724e-01 2.981352807722899978e-05 -3.714153465863751080e+02 -2.848856356222456476e+00 5.769387428900498715e-01 -4.637290330053359666e-01
-9.987673886247578903e-01 2.978575088163427218e-05 -3.308325062695158181e+02 -2.833954066857196974e+00 5.746454014892585782e-01 -4.694461304730276341e-01
-9.984152139461173192e-01 2.994990806807665246e-05 -2.736416349496053044e+02 -2.835212077975872269e+00 5.615243464163266474e-01 -4.713421130794420710e-01
-9.980630392674767482e-01 2.969905668671467364e-05 -1.729669292420949205e+02 -2.829484683589165162e+00 5.309375765349264586e-01 -4.997192543839769074e-01
-9.977108645888360661e-01 2.805739758298242184e-05 -7.235111363607802559e+01 -2.769291720125913070e+00 4.734636336517542565e-01 -6.235514479324489878e-01
-9.973586899101954950e-01 2.420626271591798823e-05 8.175305136020882628e+02 -2.549337476578673378e+00 3.667461070506500276e-01 -9.966728391264015885e-01
-9.970065152315549240e-01 1.890630949659890679e-05 1.129599380253294839e+03 -1.959637093272045050e+00 3.043525235018775810e-01 -1.456358157362203753e+00
-9.966543405529142419e-01 1.643159801259865444e-05 -2.323366905602767929e+01 -1.572980955975993300e+00 3.726401759640126099e-01 -1.624481871787359477e+00
-9.963021658742736708e-01 1.712127348845209732e-05 -5.366401084015186598e+02 -1.608024464815841048e+00 4.351208834627076083e-01 -1.542439296554561023e+00
-9.959499911956330997e-01 1.771638836005516178e-05 -3.645179477869105540e+02 -1.752978073097431810e+00 4.743421367741961769e-01 -1.411941602531063378e+00
-9.955978165169924177e-01 1.801630887517807078e-05 -3.211638473956155053e+02 -1.898604927992836755e+00 4.920672924341196741e-01 -1.289560214577965436e+00
-9.952456418383518466e-01 1.853869965215664272e-05 -3.111506762885883290e+02 -2.029328289828974174e+00 5.014435656661692109e-01 -1.186835546080809989e+00
-9.948934671597112755e-01 1.928113442277208458e-05 -3.148271644632745847e+02 -2.132232068062692498e+00 5.046466793886613678e-01 -1.096610604949825429e+00
-9.945412924810705935e-01 2.062989069235915399e-05 -3.640528540608402182e+02 -2.235293827581747550e+00 5.010978759089987911e-01 -1.009398654051724575e+00
-9.941891178024300224e-01 2.214640792986546577e-05 -3.635088281911957893e+02 -2.331307422288611431e+00 5.010213524886362180e-01 -9.344553457056091750e-01
-9.938369431237894513e-01 2.352220835355878085e-05 -3.837616751984214716e+02 -2.406188181312980845e+00 4.997439895838229340e-01 -8.675715776871631979e-01
-9.934847684451488803e-01 2.507305335476750556e-05 -3.835535676064932886e+02 -2.483765689967567081e+00 5.012653526442854002e-01 -8.082002291267244010e-01
-9.931325937665081982e-01 2.633213412270202065e-05 -3.564652896210851054e+02 -2.541523888682799992e+00 5.043830691851400871e-01 -7.501492468927534185e-01
-9.927804190878676271e-01 2.800864786386758821e-05 -3.853309482377303539e+02 -2.616282872441815677e+00 4.997216450039992375e-01 -6.795723381031150145e-01
-9.924282444092270561e-01 2.997222893065841699e-05 -3.402241638515811246e+02 -2.702534420590266606e+00 4.907066654389462546e-01 -6.168646367421025678e-01
-9.920760697305863740e-01 3.109629392424390006e-05 -2.870246443181740688e+02 -2.758896140754880655e+00 4.627480252701369201e-01 -5.804614762206311562e-01
-9.917238950519458029e-01 3.123912342458008278e-05 -2.953398804133448721e+02 -2.784705850547439798e+00 4.086759605384580607e-01 -6.035494985141077739e-01
-9.913717203733052319e-01 2.976744108231958592e-05 -6.472322968878305574e+02 -2.709217928724128033e+00 3.208983072146803783e-01 -7.856272146981505555e-01
-9.910195456946645498e-01 2.684653725109786458e-05 1.167549987607360890e+03 -2.398470951788734151e+00 1.926445134847631913e-01 -1.491360236480361756e+00
-9.906673710160239787e-01 2.218579476003315699e-05 1.766640633742654700e+03 -1.260844475356384997e+00 1.335458074231522241e-01 -2.356212262864427753e+00
-9.903151963373834077e-01 1.833865302791199808e-05 -2.684680397627370212e+02 -6.422140758425575191e-01 2.112120311506918424e-01 -2.721402014044275841e+00
-9.899630216587427256e-01 1.684494093845842897e-05 -4.332899428340545001e+02 -5.222917200039424168e-01 2.636043453154844340e-01 -2.776669749498594353e+00
-9.896108469801021545e-01 1.728413068338341185e-05 -1.548579906398540516e+02 -5.292541368598613349e-01 2.716727371866765606e-01 -2.725640100237372909e+00
-9.892586723014615835e-01 1.905619532499833098e-05 -2.246730224452786047e+02 -6.282213020685026850e-01 2.444339398276381692e-01 -2.570501160099035953e+00
-9.889064976228210124e-01 2.135308341916358223e-05 -2.796184965885195197e+02 -8.497467600009291910e-01 2.101566256792482268e-01 -2.303185203455335284e+00
-9.885543229441803303e-01 2.344191277727711027e-05 -3.707311621299054991e+02 -1.176630183300766630e+00 1.856647090838743352e-01 -1.965484655603823017e+00
-9.882021482655397593e-01 2.499012821966995797e-05 -3.478280633113395197e+02 -1.538560075288418982e+00 1.832673904883649618e-01 -1.648340077771931922e+00
-9.878499735868991882e-01 2.589443855481558736e-05 -3.262096725133269501e+02 -1.821884245157904925e+00 1.957439446658726934e-01 -1.395832762874146704e+00
-9.874977989082585061e-01 2.647085948550429504e-05 -2.593544652680825493e+02 -2.052727759914644068e+00 2.371741145354126501e-01 -1.224832631932093907e+00
-9.871456242296179351e-01 2.626599477416898356e-05 -1.694621076047819770e+02 -2.171621193395220306e+00 3.028822189222716843e-01 -1.139559604375792956e+00
-9.867934495509773640e-01 2.552914678560667196e-05 -2.170368051481132170e+02 -2.229224183537290571e+00 3.523440474107324416e-01 -1.113612626356980995e+00
