# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.997979389775711878e-01 9.286523133357639905e-05 1.424041912049039820e+04 -6.743714045042887850e-01 1.646432489464031423e+00 -5.983426164053415874e+00
-9.993938169327136745e-01 9.216621278049726726e-05 1.276806223451529149e+04 -8.348446405501349643e-01 1.679890876005700973e+00 -6.020774568815365768e+00
-9.989896948878560501e-01 9.032389996180841365e-05 1.278857172022004306e+04 -1.409530433061820354e+00 1.819866367529367146e+00 -6.082822988771649619e+00
-9.985855728429985367e-01 6.959785232780782405e-05 1.295816834799692515e+04 -1.659126136716565059e+00 1.829991103282709641e+00 -6.118414146602617620e+00
-9.981814507981410234e-01 5.881082493857344627e-05 1.288884235372028706e+04 -1.696801470440275406e+00 1.789681533347946107e+00 -6.120057116754082926e+00
-9.977773287532833990e-01 4.442115753453562839e-05 1.276196738436357373e+04 -1.667464227927638376e+00 1.767177526815371769e+00 -6.100748305576772168e+00
-9.973732067084258857e-01 5.281615000685793194e-05 1.244538855983788380e+04 -1.502196388809157845e+00 1.827466939807475432e+00 -6.044827651114545120e+00
-9.969690846635683723e-01 8.121164837278958620e-05 1.226352687972008243e+04 -1.188663319545802510e+00 1.959265332341637356e+00 -5.998197554472589843e+00
-9.965649626187108590e-01 9.488057348238274308e-05 1.186092715302522629e+04 -1.152583107210568558e+00 1.960695454154737671e+00 -6.022496834604250893e+00
-9.961608405738532346e-01 8.602399687977965172e-05 1.205196817955208644e+04 -1.316396662767576942e+00 1.821443185933239617e+00 -6.075242235482576802e+00
-9.957567185289957212e-01 8.537112653912094415e-05 1.282603272636530164e+04 -1.490673786250827026e+00 1.600213528343828351e+00 -6.098478535656692401e+00
-9.953525964841382079e-01 3.709044774856551119e-05 1.285849363531911695e+04 -1.601051353676532507e+00 1.878287836702519087e+00 -6.108016788569440081e+00
-9.949484744392805835e-01 9.029277183191975636e-05 1.297236276141757480e+04 -1.653352671383982120e+00 1.069194293433473941e+00 -6.113265900275855813e+00
-9.945443523944230702e-01 6.752183179854210607e-05 1.321256084603229101e+04 -1.664441293658557752e+00 9.350951444999379136e-01 -6.116767478401959224e+00
-9.941402303495655568e-01 3.524290315452637120e-05 1.327874663012235578e+04 -1.643666427643470485e+00 8.496385396599482887e-01 -6.137053528261194657e+00
-9.937361083047079324e-01 2.667734814275707708e-05 1.329827661542151327e+04 -1.600899305219257496e+00 8.150147542143263424e-01 -6.175531235307957445e+00
-9.933319862598504191e-01 5.059151753976916883e-05 1.320856154102521396e+04 -1.529866749512599933e+00 8.401824773692917470e-01 -6.247354167198501784e+00
-9.929278642149929057e-01 6.597522044984164050e-05 1.242802837416936745e+04 -1.387616172273748782e+00 9.458730904527848926e-01 -6.371429322462681455e+00
-9.925237421701353924e-01 6.689688884091036982e-05 1.170526013238971427e+04 -1.125712757902732397e+00 1.198330624317719195e+00 -6.481270296808149922e+00
-9.921196201252777680e-01 6.027427774260529466e-05 1.239155687053912698e+04 -9.430887562637062516e-01 1.449820252079058847e+00 -6.510573512802670493e+00
-9.917154980804202546e-01 6.528466345426207624e-05 1.289794087658478020e+04 -1.008159764948537651e+00 1.517413768004186148e+00 -6.499388442775284602e+00
-9.913113760355627413e-01 7.545937391635479862e-05 1.283146547043274404e+04 -1.280237197853864695e+00 1.423756895761812302e+00 -6.476138756469197233e+00
-9.909072539907051169e-01 7.265857662347496913e-05 1.309258129964007458e+04 -1.498529779150532315e+00 1.239369326085634659e+00 -6.453556584277976071e+00
-9.905031319458476036e-01 7.668375126320508531e-05 1.321900672688300619e+04 -1.539041640689330803e+00 1.086483109565831384e+00 -6.494208540806734931e+00
-9.900990099009900902e-01 9.243821685943043570e-05 1.066119691365616018e+04 -1.336107703538450764e+00 9.419129518554848479e-01 -6.709964544487959870e+00
-9.896948878561324658e-01 9.663211357912310901e-05 7.460190006659535356e+03 -7.631704473659141064e-01 9.438270134482573681e-01 -6.963625816006749680e+00
-9.892907658112749525e-01 8.357102150664653755e-05 1.018052998771731473e+04 -4.729050766120224680e-01 1.025668479917285714e+00 -7.090254709138501532e+00
-9.888866437664174391e-01 6.853199459371460932e-05 9.904557301618548081e+03 -3.129114646663118671e-01 9.438257208779589069e-01 -7.206105466710073237e+00
-9.884825217215598148e-01 3.387787046087972808e-05 6.578723612844096351e+03 -5.938852983250713508e-02 7.382409855816148836e-01 -7.394051112217281840e+00
-9.880783996767023014e-01 3.149293013459824486e-05 8.673683187502407236e+03 2.477158778660206451e-01 6.126882446861648956e-01 -7.592318736889509090e+00
-9.876742776318447881e-01 5.770567974787941412e-05 1.115128337355499025e+04 4.547606821567456437e-01 5.848926089400982020e-01 -6.601154370066238286e+00
-9.872701555869872747e-01 5.923650838244693903e-05 1.195520730561569144e+04 -2.125938510900993617e+00 1.411475006743045713e+00 -5.544530668255202244e+00
-9.868660335421296503e-01 1.062498946785415439e-04 1.265683206417504152e+04 -1.883479157096094481e+00 1.290694739524935741e+00 -5.579145745134550083e+00
-9.864619114972721370e-01 1.447320427141948480e-04 1.308889179455737030e+04 -1.772196614358587441e+00 1.355050855979316626e+00 -5.608100624435063963e+00
-9.860577894524146236e-01 1.628561388279181697e-04 1.256133022701357368e+04 -1.645394096081668645e+00 1.501394625142699502e+00 -5.637734407876356713e+00
-9.856536674075569993e-01 9.148624846271071723e-05 1.246590378608873289e+04 -1.182177310471144382e+00 1.969789043175836474e+00 -5.604487034811990398e+00
-9.852495453626994859e-01 1.956251209531527312e-05 1.278524040455738395e+04 -9.283306660495679319e-01 2.322656251227493751e+00 -5.617477409715714742e+00
-9.848454233178419726e-01 3.128010992586057452e-05 1.306261478079310837e+04 -1.110758203028815894e+00 2.491491631229303394e+00 -5.815257170305176970e+00
-9.844413012729843482e-01 5.672964907358501199e-05 1.344840503136296684e+04 -1.451152776972064018e+00 2.574632116444336649e+00 -6.106975085550867988e+00
-9.840371792281268348e-01 7.710119875515495909e-05 1.365933180990081200e+04 -1.821585769572780400e+00 2.590388239876431964e+00 -6.387524191341372060e+00
-9.836330571832693215e-01 9.532368240312021253e-05 1.365362705336242288e+04 -2.113434363041689412e+00 2.582600797551779959e+00 -6.598964019846281559e+00
-9.832289351384118081e-01 1.014754511792395310e-04 1.340778439683293436e+04 -2.318975172824981890e+00 2.590742660680462883e+00 -6.754182006240625924e+00
-9.828248130935541838e-01 1.146558122886900656e-04 1.310249910904976059e+04 -2.478796434544616734e+00 2.616222522236093084e+00 -6.945761273541616987e+00
-9.824206910486966704e-01 1.092208864926757497e-04 1.314138940217437630e+04 -2.764274519589096979e+00 2.449195856864087251e+00 -7.169724147047278784e+00
-9.820165690038391570e-01 7.731423763695320487e-05 1.331617308530241644e+04 -3.025341122019033158e+00 1.801091530253594364e+00 -7.274129221850380134e+00
-9.816124469589815327e-01 7.372055403600939099e-05 1.333742976010929669e+04 -3.059785513667129919e+00 1.882429268576747194e+00 -7.284328777939644617e+00
-9.812083249141240193e-01 7.486187509162438118e-05 1.344566727212997284e+04 -3.100673053997741402e+00 2.007494211943980034e+00 -7.306520802363192679e+00
-9.808042028692665060e-01 8.557225353896713755e-05 1.361489219528332069e+04 -3.175971357175495058e+00 2.122151073195380544e+00 -7.363893678887728278e+00
-9.804000808244088816e-01 7.886520365057669260e-05 1.386924499985027614e+04 -3.334222158378092882e+00 2.232568191830441418e+00 -7.509091851059116252e+00
