# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 3.577130933227705813e-04 -2.011575397990630518e+04 -2.777999317516465005e+00 2.784799853095664357e+00 1.205995446479286670e+01
-9.995801847187237854e-01 3.518399768754420869e-04 -3.558929906782953822e+03 -2.784350352215539726e+00 2.808603747875858758e+00 1.202880335661953026e+01
-9.991603694374474598e-01 3.414818065003800756e-04 -8.413135995269632303e+02 -2.843976816897018978e+00 2.881735506613758435e+00 1.189510277457058507e+01
-9.987405541561712452e-01 3.228675337487055632e-04 -1.154609721235840425e+03 -3.062358622143186437e+00 2.996992555593565033e+00 1.113147892163259023e+01
-9.983207388748950306e-01 2.953903585790176910e-04 2.753868159677977019e+02 -4.392437545116375297e+00 3.083238650118350854e+00 9.959067526205613419e+00
-9.979009235936188160e-01 2.665716517339289295e-04 1.225962401495223730e+03 -5.422816456030767007e+00 3.002173193426846520e+00 9.356495121497522049e+00
-9.974811083123424904e-01 2.441093522613020813e-04 5.297375694283070970e+02 -5.601065756147703745e+00 2.930816966765054765e+00 9.217364461566003087e+00
-9.970612930310662758e-01 2.290758281514034358e-04 -4.229157653864248800e+01 -5.705109968113838192e+00 2.898347330752577999e+00 9.129035569347479395e+00
-9.966414777497900612e-01 2.225022523579094091e-04 -2.130451738027818465e+02 -5.782298469655036577e+00 2.902507040341196554e+00 9.045656522525423071e+00
-9.962216624685138466e-01 2.246581293317868194e-04 -1.078911727843046037e+03 -5.876829317592435764e+00 2.944583199508665761e+00 8.851988128043826620e+00
-9.958018471872376320e-01 2.356233056762257496e-04 -4.778957120418472186e+03 -6.178152901799832009e+00 3.028541788880075192e+00 7.878823594603723279e+00
-9.953820319059613064e-01 2.536488534165025951e-04 -2.842157886249626699e+03 -7.839592802132454352e+00 3.059014682214476366e+00 6.741152183102187223e+00
-9.949622166246850918e-01 2.701042410484190870e-04 1.439128993262476115e+03 -8.466236803617956497e+00 2.920380369808344145e+00 6.385139436120775613e+00
-9.945424013434088772e-01 2.743069463254958697e-04 4.807653376722749954e+02 -8.555939523058796681e+00 2.804491933768710421e+00 6.330886350390377615e+00
-9.941225860621326627e-01 2.716428996927210387e-04 4.561545564693432198e-01 -8.578180617920555306e+00 2.751837021088284096e+00 6.297657973730325764e+00
-9.937027707808564481e-01 2.672795411519267501e-04 -3.613150524965576551e+02 -8.627334505454337332e+00 2.766065600943946379e+00 6.177327473008189074e+00
-9.932829554995801224e-01 2.661443752322502246e-04 -2.259062561048008320e+02 -8.837149112424492969e+00 2.842469820174187145e+00 5.719171848470162800e+00
-9.928631402183039079e-01 2.778488869883915082e-04 -2.881147919438826648e+03 -9.591775738520151862e+00 2.885214823084684799e+00 5.087180479441448355e+00
-9.924433249370276933e-01 2.929127624275081076e-04 -2.342235147795670400e+03 -1.015298397671124064e+01 2.760427788845601693e+00 4.760660894944548360e+00
-9.920235096557514787e-01 2.979119646009143222e-04 8.326311932020944369e+02 -1.027167642395913916e+01 2.668723281196763164e+00 4.673463786991716162e+00
-9.916036943744751531e-01 2.969641600441010575e-04 5.201453898613226556e+01 -1.034381234689662321e+01 2.698480500962813888e+00 4.489186538292093687e+00
-9.911838790931989385e-01 2.769745131438282456e-04 -3.592714943965674138e+03 -1.068068094645048838e+01 2.878768256957934479e+00 3.755544373178402395e+00
-9.907640638119227239e-01 2.228514417764404466e-04 -2.494761576063871871e+03 -1.188498670240566568e+01 2.962836738665902470e+00 2.981399836355080879e+00
-9.903442485306465093e-01 1.952443199125724423e-04 1.322463840992996211e+03 -1.227656539538532243e+01 2.889610818742770704e+00 2.819668993888203801e+00
-9.899244332493702947e-01 1.998252024546364890e-04 3.959637738711294332e+02 -1.221267013646398425e+01 2.866194087533733281e+00 2.888286286844564899e+00
-9.895046179680939691e-01 2.090606057549062040e-04 -6.007283020525887878e+02 -1.213436212090010535e+01 2.887343083816652722e+00 2.870171923797933289e+00
-9.890848026868177545e-01 2.088528191077692546e-04 -7.736595697503427118e+02 -1.224965435135078806e+01 2.967100049654422200e+00 2.247959957385230467e+00
-9.886649874055415399e-01 1.936489715592164739e-04 5.680264139747991976e+02 -1.339996010791694658e+01 3.016698127844895438e+00 1.355447036038686548e+00
-9.882451721242653253e-01 1.738023346143550236e-04 8.218264227412751097e+02 -1.405726776312539350e+01 2.853440406808541052e+00 9.698024544462064966e-01
-9.878253568429891107e-01 1.693604081087801867e-04 -4.584057168813901626e+02 -1.418149080461486378e+01 2.759440665431440731e+00 7.466184888668720987e-01
