# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.999999999999998890e-01 1.044738675539336626e-03 -2.599745738898319814e+03 2.729782686128285896e-01 7.882006624094380909e-01 -3.630606610158791625e+01
-9.996665555185061391e-01 1.008007582507107437e-03 -2.059576077288586021e+03 2.305692651837435991e-01 7.527683026443435788e-01 -3.624691663462809288e+01
-9.993331110370122783e-01 1.006608013453664163e-03 -1.838523344473405814e+03 1.094463425442398496e-01 6.709312281898924812e-01 -3.614136748552289191e+01
-9.989996665555184174e-01 1.047188291059383738e-03 -1.733426711926512780e+03 -4.721371415345457234e-02 5.935171767392415365e-01 -3.602529419402556243e+01
-9.986662220740246676e-01 1.089793775790625458e-03 -1.613490518351477476e+03 -1.792360204287891112e-01 5.458543276031974090e-01 -3.593446191718009430e+01
-9.983327775925308067e-01 1.098156848478314606e-03 -1.474685224724520594e+03 -2.637360976632096565e-01 5.280438056206009367e-01 -3.588202829099691371e+01
-9.979993331110369459e-01 1.060523940561266523e-03 -1.355957903903910847e+03 -3.015302577706954201e-01 5.393666825983490787e-01 -3.587132307803906883e+01
-9.976658886295430850e-01 9.517787008083950602e-04 -1.266834150210570670e+03 -2.884352590755601131e-01 5.972531983169347969e-01 -3.591172558329987652e+01
-9.973324441480493352e-01 6.468231259736785749e-04 -1.391259496391816811e+03 -2.043012085460577387e-01 7.713902700143041580e-01 -3.600459990728047188e+01
-9.969989996665554743e-01 1.063093741835719868e-04 -1.983433105309554321e+03 -4.225244145700961240e-02 1.097914225459960980e+00 -3.612371727457981052e+01
-9.966655551850616135e-01 3.914869928940597479e-04 -2.351577533797705655e+03 2.257332253163335245e-01 1.238131655658634145e+00 -3.625401465245893462e+01
-9.963321107035677526e-01 7.658467795067032576e-04 -1.673267024423085786e+03 6.499690182845218045e-01 1.135567940108742402e+00 -3.637188571226023726e+01
-9.959986662220740028e-01 9.018175911235408113e-04 -9.252435616559050686e+02 8.805156715981385940e-01 1.002699127857630712e+00 -3.643254726823353451e+01
-9.956652217405801419e-01 9.788312262900371579e-04 -7.705390658791206988e+02 9.253470878002951761e-01 8.384699983922198063e-01 -3.642986995073670187e+01
-9.953317772590862811e-01 1.041939730885025218e-03 -8.145245572683232922e+02 8.812621608763774317e-01 6.831188998931421175e-01 -3.637846374224625379e+01
-9.949983327775924202e-01 1.076389062238792974e-03 -9.927227504978754951e+02 7.867077023082678089e-01 5.918276868566375581e-01 -3.628395044497824529e+01
-9.946648882960986704e-01 1.056771269573348855e-03 -1.237619959512157493e+03 6.473098334558471389e-01 5.695407095154784161e-01 -3.615003833443849857e+01
-9.943314438146048095e-01 9.700901238582585601e-04 -1.505067293604016413e+03 4.666590817347743281e-01 6.022218202929474629e-01 -3.599633299643114981e+01
-9.939979993331109487e-01 8.190736503127675266e-04 -1.727336968510514907e+03 2.782355620324670209e-01 6.711729783911308811e-01 -3.585325629418808546e+01
-9.936645548516171988e-01 6.522352198712373520e-04 -1.819193071582940092e+03 1.111065281247172187e-01 7.431195175462680380e-01 -3.573867489843027556e+01
-9.933311103701233380e-01 5.607287583835810071e-04 -1.775162438692652358e+03 -2.236766764670998844e-02 7.859186401749835849e-01 -3.565466763594641009e+01
-9.929976658886294771e-01 5.487471983554433269e-04 -1.639318647376475383e+03 -1.210311036257252920e-01 8.037798049658666510e-01 -3.559627296094936355e+01
-9.926642214071356163e-01 5.398770392499820841e-04 -1.447703031341796304e+03 -1.888419765118668492e-01 8.325127373316980606e-01 -3.555101955732632035e+01
-9.923307769256418664e-01 5.175618463956003492e-04 -1.309986278093263081e+03 -2.533969073634251834e-01 9.276452444918815710e-01 -3.550761741055307397e+01
-9.919973324441480056e-01 5.892664810941924437e-04 -1.356596998561599321e+03 -3.256932734380260097e-01 1.106551429491174465e+00 -3.547348644042854460e+01
-9.916638879626541447e-01 7.300084956270338609e-04 -1.530876149299876943e+03 -3.813146985936162747e-01 1.324423734415333342e+00 -3.546013611597728499e+01
-9.913304434811602839e-01 7.933063408120242426e-04 -1.607874008983956628e+03 -3.886798963228146331e-01 1.491640493378928234e+00 -3.546165317741456136e+01
-9.909969989996665340e-01 7.859449478001098895e-04 -1.030155804474782144e+03 -3.275921438574962985e-01 1.587735304263746983e+00 -3.545990280743161804e+01
-9.906635545181726732e-01 7.833387575441729672e-04 -1.427587239210391317e+03 1.642641328002762136e-01 1.662194756118818617e+00 -3.545382655999149790e+01
-9.903301100366788123e-01 8.117176351329009106e-04 -4.131570256252893159e+03 2.061322099336626579e-01 1.784383581692498000e+00 -3.540457933665453538e+01
-9.899966655551849515e-01 8.692465168781860364e-04 -3.699984076505179473e+03 6.527729464346289090e-01 1.934844233635558908e+00 -3.531246867465071659e+01
-9.896632210736912016e-01 8.521400652335814861e-04 -1.537034036293767713e+03 9.042706957188538786e-01 2.019471164368474181e+00 -3.523720012816279734e+01
-9.893297765921973408e-01 8.195858329158196018e-04 -1.529049967389046742e+03 1.044871925944545143e+00 2.082335993541367447e+00 -3.518250789105595544e+01
-9.889963321107034799e-01 7.671989832262945128e-04 -4.641214801774639454e+03 1.143735240214146076e+00 2.178605706667585018e+00 -3.512506576327854191e+01
-9.886628876292097301e-01 6.472425614829539027e-04 -4.046239572980765843e+03 1.260163317485426315e+00 2.408264332181755840e+00 -3.502546358338867094e+01
-9.883294431477158692e-01 5.613198575078260418e-04 -1.119284177182125859e+03 1.438796583033274068e+00 2.752465261422144760e+00 -3.492168853184526256e+01
-9.879959986662220084e-01 6.264274829150645292e-04 -1.950452956964930081e+03 1.519677599768022080e+00 2.947508547299048320e+00 -3.495572073134049162e+01
-9.876625541847281475e-01 6.680208081571871849e-04 -1.733653187035067958e+03 1.374044510477491432e+00 3.027728331671646789e+00 -3.516960754922491361e+01
-9.873291097032343977e-01 6.673624348537438456e-04 -1.261781776950196672e+03 1.087312920901435831e+00 3.052220553309816342e+00 -3.541378181782485512e+01
-9.869956652217405368e-01 6.377033992534897420e-04 -1.107423526906472489e+03 8.830239078071286940e-01 3.047215808846045260e+00 -3.554868188973419763e+01
-9.866622207402466760e-01 5.863293187919740640e-04 -1.356551866490655812e+03 8.164009690655353868e-01 3.017156664617203443e+00 -3.564057474702392625e+01
-9.863287762587528151e-01 5.399357186439875935e-04 -1.110065236576430380e+03 6.980264160227921399e-01 2.876244183786573760e+00 -3.583953598993616652e+01
-9.859953317772590653e-01 4.714890444650142020e-04 -9.479952004919969113e+02 4.073913032539315249e-01 1.878055228642121044e+00 -3.599045236088930722e+01
