# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 4.365655612749817110e-04 9.568653804168380157e+04 1.506948442040506153e+00 2.486206147483084258e-02 5.255218964117581493e+01
-9.995002498750624742e-01 4.388782871106614394e-04 1.487796581978284667e+04 1.405371895518368719e+00 2.115645285980909118e-02 5.286002383798818727e+01
-9.990004997501249484e-01 4.444189291986639485e-04 -5.963694633777031413e+03 8.911335755928780911e-01 1.267735936560814188e-02 5.380011678517166018e+01
-9.985007496251874226e-01 4.526477176089932562e-04 -3.789766472322990467e+03 -4.750388609665063266e-01 1.381893202346720986e-02 5.478297149908877373e+01
-9.980009995002498968e-01 4.634463300638711532e-04 -8.933140379079495688e+02 -1.074742892967524899e+00 2.796582151210451686e-02 5.521961114915983160e+01
-9.975012493753122600e-01 4.769236225727585651e-04 -4.168227352947869804e+02 -1.348482457927624001e+00 4.240721708930755146e-02 5.545395753374548775e+01
-9.970014992503747342e-01 4.922047662306481500e-04 -2.727999650087904229e+02 -1.543718226231650892e+00 5.359052147031399815e-02 5.562657772074214790e+01
-9.965017491254372084e-01 5.096851783197924816e-04 -2.743835556952449224e+02 -1.694114271716918640e+00 5.948371078561128650e-02 5.575384697935589173e+01
-9.960019990004996826e-01 5.282168011172524774e-04 -3.070546645431813886e+02 -1.798657555127590291e+00 5.861744116072171995e-02 5.583049728022209024e+01
-9.955022488755621568e-01 5.478272103359620518e-04 -4.354618023730904497e+02 -1.847683975673869217e+00 5.023030578012374625e-02 5.583598761825018642e+01
-9.950024987506246310e-01 5.664799237139484791e-04 -1.033314185020991090e+03 -1.809674494098864050e+00 3.524070664247984375e-02 5.565999436677498835e+01
-9.945027486256871052e-01 5.832445398249548260e-04 -4.135984791677639805e+03 -1.495454436338371274e+00 1.747168798513445628e-02 5.480312958822066349e+01
