# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 7.742162982502031959e-05 1.140737225692276979e+03 -2.676444744030265777e-01 1.509333868955244073e-01 -9.344961562931427324e+00
-9.996480112636395576e-01 7.182559083230583431e-05 -1.498697742195759020e+02 -2.506664385937156236e-01 1.479852642507575866e-01 -9.450351135447109030e+00
-9.992960225272791153e-01 5.730577774763572461e-05 -5.488042168541087449e+02 -5.452855103147878635e-02 1.443578626670063980e-01 -9.699648403626589754e+00
-9.989440337909186729e-01 4.478819713835026638e-05 -4.273495797136242800e+02 2.532734625970802234e-01 1.471072958984446510e-01 -1.002180716700421570e+01
-9.985920450545582305e-01 3.609828393393557297e-05 -1.085581034191277752e+02 5.966998553844048425e-01 1.694988571553614209e-01 -1.034733162673007101e+01
-9.982400563181977882e-01 2.521625337750111999e-05 1.307999563542053068e+02 9.125580838975114739e-01 2.322825390441535798e-01 -1.058584122642124825e+01
-9.978880675818373458e-01 3.095198819543720445e-05 2.125658045612854039e+02 1.082818072802167020e+00 2.931679675873654078e-01 -1.069863804210960012e+01
-9.975360788454769034e-01 4.314318745222179169e-05 7.979587712361685590e+02 1.145394229666928831e+00 3.348495773426656830e-01 -1.073119394640730562e+01
-9.971840901091164611e-01 5.899098304519363771e-05 2.149309902642424277e+03 1.150905928032376790e+00 2.863799075249737758e-01 -1.033808259452816714e+01
-9.968321013727560187e-01 1.305412955607557159e-04 1.215495625982574438e+03 3.258764811665891825e-01 7.722645633562334744e-02 -9.090653511108119034e+00
-9.964801126363955763e-01 2.163054866460700906e-04 -1.479120084478016224e+03 -1.382645622401422747e+00 2.243266928020437867e-01 -8.225339444684347967e+00
-9.961281239000351340e-01 2.604707663657329230e-04 -1.452675469391899696e+03 -1.410542859687648143e+00 3.092707291275313408e-01 -8.255873370120893284e+00
-9.957761351636746916e-01 2.610474322690911099e-04 -4.292224380899124299e+02 -1.317880467498454777e+00 3.163789103446553175e-01 -8.360650403018755839e+00
