# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 7.831101631525362421e-04 -1.491346813053298101e+05 -2.458697553893429255e+00 2.804852489434821017e+00 3.415720697641290826e+01
-9.996114996114996432e-01 7.117212221667469250e-04 -3.361948053418331256e+04 -1.893777841507935156e+00 2.932592490307575517e+00 3.437249815272319609e+01
-9.992229992229991753e-01 3.922772556107675902e-04 -4.639810572508547921e+03 -1.998670059331477455e+00 3.068922395773039380e+00 3.320486294494415347e+01
-9.988344988344988185e-01 3.877229220771660984e-04 -6.309148498988097344e+03 -4.237239135362498743e+00 7.586742787635033514e-01 3.211419591578182064e+01
-9.984459984459984616e-01 1.078664306809257265e-03 -5.160800453400963306e+03 -4.307961570183934441e+00 6.133602183666058139e-01 3.231920186300398257e+01
-9.980574980574981048e-01 7.087891599644916647e-04 -4.730515522206937021e+03 -4.746602995954765092e+00 1.614046182591506673e+00 3.249245742128999126e+01
-9.976689976689976369e-01 8.038844993761191677e-04 -7.227270018310693558e+03 -5.028172941679125429e+00 1.939461810059855296e+00 3.244859524096411008e+01
-9.972804972804972801e-01 3.990366111529819741e-04 -7.302682909590948839e+03 -5.237818882799200715e+00 2.238431189044356007e+00 3.265730654847487813e+01
-9.968919968919969232e-01 1.005908897402370749e-03 -7.981724334429061855e+03 -4.441584506674190358e+00 2.520939165678405480e+00 3.311627707869558890e+01
-9.965034965034964554e-01 4.944034335923531325e-04 -8.527742022833088413e+03 -3.919188823673895872e+00 2.708271282473589725e+00 3.356633494937325679e+01
-9.961149961149960985e-01 5.244294081659186830e-04 -8.335626218747160237e+03 -3.395654142737493331e+00 2.629693007503543623e+00 3.387799170291463469e+01
-9.957264957264957417e-01 8.774087799978610991e-04 -8.255657490610399691e+03 -3.225703158795519609e+00 2.660468843373041459e+00 3.386389854852790648e+01
-9.953379953379953848e-01 7.649723535630638567e-04 -4.233225877331771699e+03 -3.424639553998277020e+00 2.756027478289165611e+00 3.344140550895831865e+01
-9.949494949494949170e-01 6.257020422743362741e-04 -3.939617039409631161e+03 -4.146249675854807748e+00 5.427387464017408014e-01 3.327688368239935812e+01
-9.945609945609945601e-01 3.313157644386263267e-04 -7.116202275720814214e+03 -4.542829429571008326e+00 5.269976680065734387e-01 3.328650200104463153e+01
-9.941724941724942033e-01 1.232182553628618496e-03 -7.123762082784851373e+03 -4.172187525126472174e+00 9.135766423360645039e-01 3.291769291330052027e+01
-9.937839937839937354e-01 6.151938503895340625e-04 -7.909996107748004761e+03 -3.489175123807231937e+00 2.273222722781302441e+00 3.273919091002430548e+01
-9.933954933954933786e-01 1.555184671589376596e-03 -8.639131240552400413e+03 -3.395902794675051517e+00 2.394167512996689506e+00 3.282545690664077398e+01
-9.930069930069930217e-01 1.514903367919296327e-03 -7.093738726013655651e+03 -3.242828036302414230e+00 2.250024566644629243e+00 3.290141419033471948e+01
