# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 5.998595780782962005e-05 -1.992515070334569828e+03 1.170137888365276657e+00 6.436002084903493792e-01 2.517286151390228710e+01
-9.997008674842955411e-01 5.492536890922458648e-05 -1.089482394589840169e+03 1.140142964481397847e+00 6.158851149181048257e-01 2.522511328957514820e+01
-9.994017349685910823e-01 4.996139349438259063e-05 -9.603096416749112905e+02 1.041511212390590968e+00 4.981768051834837285e-01 2.537650892385915213e+01
-9.991026024528866234e-01 3.287323635395366999e-05 -1.474780958674433350e+03 7.884739766826579510e-01 3.226601234784485239e-01 2.568679881938372489e+01
-9.988034699371821645e-01 2.133123963136906187e-05 -1.619828510753784258e+03 3.685036025444489161e-01 2.168804912815673613e-01 2.603746343412927544e+01
-9.985043374214777057e-01 1.268424145038884302e-05 -1.170344035501766939e+03 5.820302530713974964e-02 1.919645949028738197e-01 2.623869736412399689e+01
-9.982052049057732468e-01 9.872144655859925412e-06 -1.070763296626528245e+03 -4.309422133963972112e-02 1.941718181632939577e-01 2.628524972830074447e+01
-9.979060723900687879e-01 1.081300359157904492e-05 -1.426469999507407010e+03 -3.664113318656005147e-02 2.046000393810504525e-01 2.625468185113935604e+01
-9.976069398743643291e-01 1.521238171459881733e-05 -2.149963805405088351e+03 1.933023322796310547e-02 2.208018291526595567e-01 2.618781544578695630e+01
-9.973078073586598702e-01 1.947936669364578257e-05 -3.048061869057808508e+03 1.002230126262883270e-01 2.332176612210001831e-01 2.606891987415567513e+01
-9.970086748429554113e-01 2.461259564738125591e-05 -2.852553465134917133e+03 2.635057003678997201e-01 2.345968791107612694e-01 2.579125911508201341e+01
-9.967095423272509525e-01 3.118429116470453435e-05 -1.860862867085867038e+03 6.711305608535217404e-01 2.234280737725150845e-01 2.531756365279317222e+01
-9.964104098115464936e-01 3.657055942133160940e-05 -1.350423008801833930e+03 1.236105470767619341e+00 2.188214262847069935e-01 2.475990754978493058e+01
-9.961112772958420347e-01 3.751506910650413169e-05 -1.091398422879120517e+03 1.814273003592849154e+00 1.467246005152179067e-01 2.425412869251758607e+01
-9.958121447801375759e-01 3.713679355388501617e-05 -1.450857936872591381e+03 2.266307182462896197e+00 1.341167637951455882e-01 2.396594405109280146e+01
-9.955130122644331170e-01 3.643559424793927373e-05 -1.765510520294490107e+03 2.396669965249673684e+00 1.347239517674402587e-01 2.388646438244657233e+01
-9.952138797487286581e-01 3.370422949892910538e-05 -1.550754940014196109e+03 2.426709405026147959e+00 1.309000547019529281e-01 2.386998673774275304e+01
