# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-9.999999999999998890e-01 2.412720771928430227e-04 6.747939380451320176e+03 -1.130229567597464513e+00 7.254372366224491886e-01 -1.099890603099141551e+01
-9.996363636363635452e-01 4.873057546410223032e-04 -5.666029793526562571e+03 -1.398630505608758456e+00 1.813049175119943179e-01 -1.122373395480302882e+01
-9.992727272727272014e-01 9.432780747845189405e-05 -9.184149895966966142e+03 -7.373150876088842010e-01 7.353878719242274986e-01 -1.148301227446227202e+01
-9.989090909090908577e-01 1.714418166518910094e-04 -8.261278621453100641e+03 -9.152068685878904652e-01 6.401712611575189893e-01 -1.157233673969082766e+01
-9.985454545454545139e-01 2.033050131767354248e-04 -9.254360945809790792e+03 -5.279615153999812627e-01 1.009063711778046102e+00 -1.161697657136445727e+01
-9.981818181818181701e-01 2.809598368036214091e-04 -7.749766028874410040e+03 -9.434072722134325684e-01 7.856498230668507166e-01 -1.180977335505078862e+01
-9.978181818181817153e-01 1.658433148251554380e-04 -3.478178567443008887e+03 -8.493023585650470719e-02 8.017048758821005983e-01 -1.157546556566554052e+01
-9.974545454545453715e-01 4.720802676202351562e-04 -6.019603861348336977e+03 -1.631334964582846103e+00 2.165903766055718549e+00 -1.136849780411696464e+01
-9.970909090909090278e-01 1.709372868724542787e-04 -9.832521882260498387e+03 -2.811436439074580296e+00 2.471839997314604354e+00 -1.154450136697896134e+01
-9.967272727272726840e-01 5.166964512851668703e-04 -9.521740883556230983e+03 -2.416583307161091376e+00 2.567977152836481203e+00 -1.167202450397115143e+01
-9.963636363636363402e-01 4.241736623244989762e-04 -6.147503604892007388e+03 -3.088772237411887112e+00 2.271826019674485497e+00 -1.187191403432678349e+01
-9.959999999999998854e-01 1.849562890909690004e-04 -6.797018744903252809e+03 -2.833235741225716531e+00 2.428062637284042591e+00 -1.091141768318490257e+01
-9.956363636363635417e-01 2.003426181857109549e-04 -9.116071133487166662e+03 -5.104315955336370392e-01 1.525075625365521992e+00 -1.003597989824538317e+01
-9.952727272727271979e-01 1.209497833037721565e-04 -8.291035590638428403e+03 -3.945828507793761042e-01 8.498424633930008465e-01 -9.833644868388011773e+00
-9.949090909090908541e-01 4.435642044225268361e-04 -9.058693369470718608e+03 -1.015646286451803215e+00 1.032428014652895465e+00 -9.670909419540251406e+00
-9.945454545454545103e-01 1.589645544854642080e-04 -8.047736831524324771e+03 -8.508557577747292155e-01 1.228690683400071926e+00 -9.632249970625339941e+00
-9.941818181818181666e-01 6.106006977640666749e-04 -3.144470345732564056e+03 -1.333200521899339464e+00 1.216735611817022722e+00 -9.301146400761945543e+00
-9.938181818181817118e-01 3.039086698652432761e-04 -2.664795401191050132e+03 -2.776467137814220276e+00 2.524831218263101196e+00 -8.239154184593136421e+00
-9.934545454545453680e-01 2.579155843366779484e-04 -5.119005801292849355e+03 -7.861779069530244746e-01 1.519852864181686192e+00 -7.439553115527587579e+00
-9.930909090909090242e-01 2.455865150938229039e-04 -5.698617317142193315e+03 -3.072429115914670494e-01 7.564395237220361556e-01 -7.463250675480393781e+00
-9.927272727272726804e-01 5.527666784991098689e-04 -9.316045622498950252e+03 -2.756087007669330013e-01 1.110515104909404416e+00 -7.529580753968063256e+00
-9.923636363636363367e-01 3.122904601628401309e-04 -8.245095953955484219e+03 -2.875351703436273762e-02 1.360266289426330655e+00 -7.828695648824250952e+00
-9.919999999999999929e-01 2.998169360843212262e-04 -5.067865490473169302e+03 2.309177181999185091e+00 1.956111785818388071e+00 -8.000207589786031193e+00
-9.916363636363635381e-01 2.526194456566378831e-04 -8.010479827331151682e+03 2.696438697499765613e+00 1.635095804215609627e+00 -7.941221959241712369e+00
-9.912727272727271943e-01 2.141908892805746418e-04 -7.918763080050937788e+03 2.267188406474760942e+00 1.924024456781371573e+00 -8.004932243327846919e+00
-9.909090909090908506e-01 1.175600788493315026e-04 -8.349580356289592601e+03 1.978576647152238355e+00 1.705676915307343888e+00 -8.004401211669772920e+00
-9.905454545454545068e-01 6.615991613707306539e-05 -8.783718643162352237e+03 2.728926817593087861e+00 2.053777565389443893e+00 -8.268427258273501224e+00
-9.901818181818181630e-01 1.975332179391026718e-04 -9.006582711444156303e+03 1.374654415951751085e+00 1.689057255693395598e+00 -8.505548512444635278e+00
-9.898181818181817082e-01 6.401955571417119756e-05 -6.379782747253399066e+03 2.685923268199623237e+00 2.447815373136628114e+00 -9.155990496268453072e+00
-9.894545454545453644e-01 2.567072635826616721e-04 -5.388918257517680104e+03 7.926789797324109710e-01 1.833522516555215809e+00 -9.711933996999766450e+00
-9.890909090909090207e-01 1.145815807502304504e-04 -8.539060185445772731e+03 2.116086350170208519e+00 2.699467834302204050e+00 -9.262397825564868015e+00
-9.887272727272726769e-01 4.378645320778960055e-04 -8.268003147771923977e+03 2.730533489637214650e+00 5.367790472677194114e-01 -9.042816696986509584e+00
-9.883636363636363331e-01 1.991424471363263356e-04 -7.293831143141984285e+03 2.865753217933141084e+00 2.455017802688813422e+00 -8.583090329640565841e+00
-9.879999999999999893e-01 1.213032834823851768e-04 -5.508344640178600457e+03 4.204809471027575185e+00 1.457178484678475439e+00 -8.157748379559485841e+00
-9.876363636363635345e-01 1.044438268272368476e-04 -4.124910704637892195e+03 5.836330147570627069e+00 2.929641087797303811e+00 -8.305032795342452090e+00
-9.872727272727271908e-01 3.419900819648376646e-04 -5.179164924892751515e+03 5.724223920864189630e+00 1.228266243673322045e+00 -8.408426997676235359e+00
-9.869090909090908470e-01 2.798608678762163075e-04 -5.058012024052045490e+03 6.013593313575987587e+00 1.848162491031434485e+00 -8.458913878100586814e+00
-9.865454545454545032e-01 2.263280094671000695e-04 -5.087134642611301388e+03 5.999778223163938051e+00 6.170957968910765201e-01 -8.498728478401615050e+00
-9.861818181818181595e-01 3.158160510561103620e-04 -6.599944505883567217e+03 6.092776991865880731e+00 1.227662304613341027e+00 -8.474945620045557959e+00
-9.858181818181817047e-01 1.906853880816638180e-04 -1.865318746980844026e+03 5.725959733087020886e+00 1.005235519025105662e+00 -8.527535369650591335e+00
-9.854545454545453609e-01 1.660785234490690337e-04 -3.187226497901140192e+02 6.152524483294637747e+00 5.458801916954120204e-01 -8.672397656665360444e+00
-9.850909090909090171e-01 4.823574433537035659e-04 -7.320304466464114739e+03 6.224052682834679828e+00 1.027847305145090484e+00 -8.670105166315456913e+00
-9.847272727272726733e-01 2.950087142108562331e-04 -9.088766104605667351e+03 6.096855623834939841e+00 4.920161266096620967e-01 -8.549309721758634240e+00
-9.843636363636363296e-01 4.509231444125153042e-04 -7.089657942433072094e+03 5.897313528998863852e+00 8.956640220411195008e-01 -8.335418021580114356e+00
-9.839999999999999858e-01 1.568908219807228506e-04 -9.304768533643604314e+03 5.494257045702538811e+00 1.067698608003081473e+00 -8.335298072646757817e+00
-9.836363636363635310e-01 5.989093475969257382e-05 -8.514712259743067989e+03 6.016241821544879187e+00 7.402375430096002074e-01 -8.278840889287110372e+00
-9.832727272727271872e-01 3.974278859150392465e-04 -5.873463910663343995e+03 5.522430521575629747e+00 8.201378901639772012e-01 -8.266593360611686592e+00
-9.829090909090908434e-01 3.615811075064541847e-04 -4.816762698869308224e+03 6.021008140551623811e+00 9.639984632648749274e-01 -8.323806557648250504e+00
-9.825454545454544997e-01 7.096482267515100443e-04 -5.575859709832878252e+03 5.625273711532648768e+00 6.467648615633806441e-01 -8.426705156241478534e+00
-9.821818181818181559e-01 4.032951755009812271e-04 -2.784429254665655208e+03 6.165925954553973298e+00 9.331155952337056858e-01 -8.666034342989815897e+00
-9.818181818181818121e-01 5.846077247888487385e-04 -1.023149337213649233e+02 6.245205230967860288e+00 6.794313079679379364e-01 -9.625978341986105136e+00
-9.814545454545453573e-01 3.076876010076558168e-04 -1.586858242234982526e+03 8.652478307595774965e+00 2.133619507449582731e+00 -1.062721501210108777e+01
-9.810909090909090136e-01 2.640920361875049834e-04 -4.867217046336345447e+03 8.409245950057471219e+00 2.055270453974603839e+00 -1.070837296055161225e+01
-9.807272727272726698e-01 3.942594163457833643e-04 -4.699619674019505510e+03 8.339394259534156362e+00 2.090236938025435087e+00 -1.077003322021670506e+01
-9.803636363636363260e-01 4.153129600750341596e-04 -3.274197233128703829e+03 8.156500294766130921e+00 2.786529137563874547e-01 -1.200389833172052789e+01
-9.799999999999999822e-01 1.381219753078182866e-04 -4.435456178157208342e+03 1.062880764331969985e+01 1.571300527625460797e+00 -1.319241107128454438e+01
-9.796363636363635274e-01 7.667612391268265482e-05 -2.188852062266839312e+03 1.046451840563199909e+01 3.084895240533235494e+00 -1.238745594111302317e+01
-9.792727272727271837e-01 8.327085338066030702e-05 -2.852878335083787078e+03 1.207710271053838547e+01 2.152599651349155430e+00 -1.181308979623634947e+01
-9.789090909090908399e-01 5.065465055664914200e-04 -8.620506802170944866e+03 1.123773164597575125e+01 2.063713652588966774e+00 -1.178508083188324385e+01
-9.785454545454544961e-01 4.261988269750609411e-04 -9.454880217434758379e+03 1.233088674375529337e+01 7.271168762781561323e-01 -1.124727608332390538e+01
-9.781818181818181523e-01 6.088057921059223266e-04 -6.914624327546394852e+03 1.158355001599687029e+01 1.138478366344164439e+00 -1.108994611345915970e+01
-9.778181818181818086e-01 5.790912382722074141e-04 -6.857667823600076190e+03 1.216513573571315199e+01 7.698040096686129541e-01 -1.101370420303750208e+01
-9.774545454545453538e-01 5.558407461990726292e-04 -8.413102705683764725e+03 1.161342450561954642e+01 1.088627649430422339e+00 -1.088854105840186648e+01
-9.770909090909090100e-01 5.366970968320488233e-04 -8.681408203570168553e+03 1.192791193753284418e+01 1.030398548542118986e+00 -1.090903026852826230e+01
-9.767272727272726662e-01 4.697498012284588966e-04 -8.732197740221357890e+03 1.172411291757437368e+01 1.299583504382155086e+00 -1.090718344363462577e+01
-9.763636363636363225e-01 5.713932803999018746e-04 -7.636689269901651642e+03 1.210170245975518633e+01 8.707479978350420868e-01 -1.100655918175577064e+01
-9.759999999999999787e-01 5.224676157994061340e-04 -8.426155667296892716e+03 1.225318788761416045e+01 1.540416636357819336e+00 -1.105356150191267695e+01
-9.756363636363635239e-01 4.298532294733044051e-04 -7.820835212780575603e+03 1.213498051357716534e+01 7.388278901623193118e-01 -1.104504547990714869e+01
-9.752727272727271801e-01 3.935986976428358566e-04 -2.809074663761348347e+03 1.211679811198448320e+01 9.735669097275653217e-01 -1.082821000510452336e+01
-9.749090909090908363e-01 4.506011976012641996e-04 -3.708123896895109283e+03 1.136952909746869800e+01 1.233762340272446911e+00 -1.075137119498103822e+01
-9.745454545454544926e-01 4.303606680141977970e-04 -5.308458558887003164e+03 1.217557801021257546e+01 7.511644060087054875e-01 -1.073581308838698511e+01
-9.741818181818181488e-01 2.093487941525063923e-05 -6.939842216742121309e+03 1.176831269233813515e+01 1.019416363594304542e+00 -1.049517553545061865e+01
-9.738181818181818050e-01 4.262795928523760805e-04 -6.672565382207259972e+03 1.141782603455409628e+01 1.253436648416777377e+00 -1.055758610057941738e+01
-9.734545454545453502e-01 1.299967549738187931e-04 -5.339486428613739918e+03 1.240619044116248126e+01 6.925829197766968370e-01 -1.041061609050469094e+01
-9.730909090909090065e-01 4.889272055408979984e-04 -7.538017019357719619e+03 1.162348677800343921e+01 9.693914457089104486e-01 -1.007375405885448671e+01
-9.727272727272726627e-01 1.481062952481863675e-04 -8.510132574678213132e+03 1.149737211155821726e+01 1.010191935777025485e+00 -1.007004446950074694e+01
-9.723636363636363189e-01 3.068118222799148809e-04 -8.067958903018557066e+03 1.161762205976978457e+01 8.192318915063623308e-01 -1.006315761011835797e+01
-9.719999999999999751e-01 5.127900470957876390e-05 -7.372707170124187542e+03 1.150380780018097759e+01 1.103252001330810916e+00 -1.025958815463369334e+01
-9.716363636363636314e-01 7.125251047963736316e-05 -4.538109051610699680e+03 1.254790844973143216e+01 4.537198102876435213e-01 -1.150677782096972379e+01
-9.712727272727271766e-01 2.377483742204882845e-04 -4.236422679053873253e+03 1.479952873670919899e+01 2.293816947473501067e+00 -1.326157400416678378e+01
-9.709090909090908328e-01 5.822259654944579322e-05 -4.801947296721452403e+03 1.255396276493751095e+01 7.854080443011562940e-01 -1.355595022016414219e+01
-9.705454545454544890e-01 3.624737841667585833e-04 -7.201246876238010373e+03 1.128535528594640880e+01 9.241996392850492237e-01 -1.329366922163225340e+01
-9.701818181818181452e-01 3.485904039320333512e-04 -1.166274946769974849e+04 1.190359001045599996e+01 7.679924208965726029e-01 -1.439483017715933855e+01
-9.698181818181818015e-01 5.099290604592906801e-04 -1.032749405235423546e+04 1.444750020398478974e+01 1.700179244874236995e+00 -1.529812704121525435e+01
-9.694545454545453467e-01 4.691704259428772510e-04 -7.807521499301728909e+03 1.462776441281548045e+01 2.453182847545096745e+00 -1.543866432491826934e+01
-9.690909090909090029e-01 3.607921399493644590e-04 -7.183164788485840290e+03 1.423368244439557984e+01 2.305708700199140093e+00 -1.573603601111114791e+01
