# f,        fd_amp,        fd_dphi,        fd_alpha,        fd_beta,        fd_gamma
-1.000000000000000000e+00 1.825754830285329492e-04 4.218273758727659697e+02 -3.064759635615411870e+00 5.078913750188970289e-01 -1.233881044189264742e+01
-9.996441281138790380e-01 1.925125110258719442e-04 4.393362194008977895e+01 -3.068638514661523153e+00 4.977860748335123930e-01 -1.232448258924091178e+01
-9.992882562277580760e-01 2.044910580232958621e-04 -1.247918418128888476e+02 -3.097394771134779123e+00 4.804439031209412625e-01 -1.229740533238436129e+01
-9.989323843416371140e-01 2.188314220069197038e-04 -1.209596063248536808e+02 -3.129970768829582362e+00 4.671293613928361732e-01 -1.227398295167341402e+01
-9.985765124555160410e-01 2.294926326645650553e-04 -1.673390210269913325e+02 -3.150082099911708955e+00 4.699975954312818338e-01 -1.223261029532052824e+01
-9.982206405693950790e-01 2.435874880459226288e-04 -2.985907728485449297e+02 -3.222750158120801789e+00 4.899633431658061422e-01 -1.215934011087410127e+01
-9.978647686832741170e-01 2.609009635038226239e-04 -2.838742358800559487e+02 -3.315402442738512701e+00 5.025579481025029827e-01 -1.209721500633297886e+01
-9.975088967971530440e-01 2.722671854557199818e-04 -2.428347720758806645e+02 -3.363897100466234580e+00 5.146898291462639330e-01 -1.205749435053457397e+01
-9.971530249110320820e-01 2.804537500603758492e-04 -2.369686572397294810e+02 -3.406338422885665018e+00 5.415511979107976437e-01 -1.202685851864912081e+01
-9.967971530249111201e-01 2.873069888760256918e-04 -2.567144061172352849e+02 -3.434729740839452816e+00 5.612276666032938177e-01 -1.198931844390369150e+01
-9.964412811387901581e-01 2.979468438868016346e-04 -1.923803153411813867e+02 -3.494676824071367705e+00 5.725276452888208301e-01 -1.196164313567682846e+01
-9.960854092526690851e-01 2.990065584836881047e-04 -1.123065778790173539e+02 -3.500148670713304710e+00 5.751222858918858538e-01 -1.195071246614599936e+01
-9.957295373665481231e-01 3.023918746438535986e-04 -1.186087520008500320e+02 -3.520720156518990507e+00 5.812710367006507228e-01 -1.193655567465021328e+01
-9.953736654804271611e-01 3.049705954402275629e-04 -2.589269406430229736e+01 -3.533943386919616625e+00 5.695498705263529748e-01 -1.194011200785896598e+01
-9.950177935943060881e-01 2.998986691221722689e-04 4.613215983863528180e+01 -3.512374404046449072e+00 5.577182086073052547e-01 -1.196208593533784104e+01
-9.946619217081851261e-01 2.952367244515954913e-04 6.789685677121769913e+01 -3.481985795102039649e+00 5.384501371165300032e-01 -1.199443104418881845e+01
-9.943060498220641641e-01 2.893654828743166818e-04 1.244640329324497543e+02 -3.436666815159527211e+00 5.143206580622868840e-01 -1.205231037163607333e+01
-9.939501779359430911e-01 2.737470869108686589e-04 1.351464515634711461e+02 -3.348394688986041867e+00 4.934323442567491447e-01 -1.213310563508312434e+01
-9.935943060498221291e-01 2.599573623675792530e-04 1.198659058311004628e+02 -3.252178911783652371e+00 4.708173981968145072e-01 -1.222400478345303476e+01
-9.932384341637011671e-01 2.436218388037589993e-04 6.561771970187648151e+01 -3.143269445546112539e+00 4.597333674493724320e-01 -1.230646055844351316e+01
-9.928825622775800941e-01 2.277016243680373005e-04 -5.552502298291071980e+01 -3.067556567733179751e+00 4.495229969655551994e-01 -1.236208074732709328e+01
-9.925266903914591321e-01 2.207076061293161175e-04 -1.080123330346550574e+02 -3.019381928419987204e+00 4.368087651849811293e-01 -1.240619943267818570e+01
-9.921708185053381701e-01 2.103908690491413758e-04 -1.540718616469430344e+02 -2.969885898354593934e+00 4.350890554843342417e-01 -1.243769977441194108e+01
-9.918149466192170971e-01 2.022239049747861811e-04 -1.967386493110666379e+02 -2.949868952249702581e+00 4.240479869911111810e-01 -1.244376427283703812e+01
-9.914590747330961351e-01 2.020993776344582812e-04 -1.937696182862937349e+02 -2.956477265533020038e+00 4.117559876016699816e-01 -1.242497899536778050e+01
-9.911032028469751731e-01 1.998747892113521990e-04 -2.098667299380103941e+02 -2.990902041329212668e+00 4.058976425080585981e-01 -1.236849306659408398e+01
-9.907473309608542111e-01 1.991603904946758310e-04 -2.415951543970522550e+02 -3.079527315283688171e+00 3.972869072470209817e-01 -1.226405562056671705e+01
-9.903914590747331381e-01 2.025749913683513588e-04 -2.700684908320758950e+02 -3.217742927161382216e+00 4.116193651768748629e-01 -1.212736119503121301e+01
-9.900355871886121761e-01 2.011251088611389038e-04 -2.963363756314083730e+02 -3.376981773108951312e+00 4.586428324229447351e-01 -1.198613394637856011e+01
-9.896797153024912141e-01 1.984502496304673921e-04 -2.819289224691860909e+02 -3.529232459579902947e+00 5.360822797427393649e-01 -1.187913742434550102e+01
-9.893238434163701411e-01 1.984071254923821376e-04 -2.753295270847388565e+02 -3.619351520790087928e+00 6.288730639820176993e-01 -1.182377617706801765e+01
-9.889679715302491791e-01 1.924494855432768358e-04 -3.174908478620977803e+02 -3.660461992760596583e+00 6.980939728048821680e-01 -1.179916919499744665e+01
-9.886120996441282172e-01 1.840081930080022035e-04 -3.324565325792341355e+02 -3.681306466276867528e+00 7.385773206538911451e-01 -1.179295862289862740e+01
-9.882562277580071441e-01 1.761612066597780045e-04 -3.449900301355423267e+02 -3.676509300514939849e+00 7.537363190662685897e-01 -1.179398599143224757e+01
-9.879003558718861822e-01 1.662081546509385855e-04 -3.458647697679025441e+02 -3.678556127707680812e+00 7.510354680435598063e-01 -1.179323984939237846e+01
-9.875444839857652202e-01 1.559758504721108776e-04 -3.226476291849394329e+02 -3.678555945416038142e+00 7.325698357734659050e-01 -1.179373938396338772e+01
-9.871886120996441472e-01 1.498083934333620064e-04 -3.159124389644885014e+02 -3.677212311177549875e+00 7.003222082363057543e-01 -1.179782408599854371e+01
-9.868327402135231852e-01 1.431474016811680808e-04 -2.588112200570844834e+02 -3.667834670652824425e+00 6.572742884623561377e-01 -1.181847431453949682e+01
-9.864768683274022232e-01 1.372919648619118544e-04 -1.933554554616989662e+02 -3.624722768515860061e+00 6.041911919772718909e-01 -1.184821002607925067e+01
-9.861209964412812612e-01 1.413000348660030348e-04 -1.652189742030964226e+02 -3.593929804974381526e+00 5.501835126372583984e-01 -1.185372868414129321e+01
-9.857651245551601882e-01 1.486347297674140604e-04 -2.168364338103887974e+02 -3.610710234743315983e+00 5.029155544100836206e-01 -1.180748869375846155e+01
-9.854092526690392262e-01 1.606809495592597130e-04 -3.013100803539778099e+02 -3.699933647373418566e+00 4.648969332140375776e-01 -1.172769281374000983e+01
-9.850533807829182642e-01 1.765279917465410091e-04 -9.116083584494981551e+01 -3.791016354789993770e+00 4.126862864930764263e-01 -1.170665518392469373e+01
-9.846975088967971912e-01 1.893076470566550508e-04 6.485460822066895048e+01 -3.748070251562896082e+00 3.443512036465843917e-01 -1.173441568851307082e+01
-9.843416370106762292e-01 2.037249545224143594e-04 -1.818286518587542560e+02 -3.730880765733526783e+00 2.924384049246655515e-01 -1.172085178312804743e+01
-9.839857651245552672e-01 2.176271367639494715e-04 -4.179305917948067872e+01 -3.776109176231354780e+00 2.451828463038222550e-01 -1.178784396479145258e+01
-9.836298932384341942e-01 2.263727732721491871e-04 2.800316585984150493e+02 -3.593350870364493410e+00 2.252164371454637437e-01 -1.198800110394851615e+01
-9.832740213523132322e-01 2.302269197924050972e-04 1.099803400855457483e+02 -3.364550978422233385e+00 2.625337374303273186e-01 -1.213276424540248755e+01
-9.829181494661922702e-01 2.165030506328394168e-04 -9.269662174267119781e+01 -3.295686832885147854e+00 3.701897964948118736e-01 -1.216337081753563076e+01
-9.825622775800711972e-01 1.859972056269956840e-04 -8.972101562187387458e+01 -3.301362731573431297e+00 5.277184274718988988e-01 -1.216053881458060459e+01
-9.822064056939502352e-01 1.676786870160580460e-04 -1.477297529110819596e+02 -3.301794002424580210e+00 6.264743179007665752e-01 -1.214699032604304563e+01
-9.818505338078292732e-01 1.564498881163348880e-04 -2.235721065235875358e+02 -3.334783003335814566e+00 6.849596810256964874e-01 -1.213092799558135759e+01
-9.814946619217082002e-01 1.573646480260857609e-04 -2.231622996081823658e+02 -3.341756109177089762e+00 7.062278349754214091e-01 -1.212258228517372771e+01
-9.811387900355872382e-01 1.638045712624583775e-04 -3.146109156588572660e+02 -3.356596947649466145e+00 7.055256230640799542e-01 -1.209619043217939272e+01
-9.807829181494662762e-01 1.696383338300594119e-04 -2.875276450006417690e+02 -3.411101294407624884e+00 7.044990109836902770e-01 -1.207504636413526100e+01
-9.804270462633453143e-01 1.786512130640624269e-04 -3.362276623021816704e+02 -3.412145433212308454e+00 6.925486706572555606e-01 -1.203465369372260341e+01
-9.800711743772242412e-01 1.878188792841861481e-04 -3.560159283418561245e+02 -3.516079387976993154e+00 6.766060852373220191e-01 -1.198371897926278962e+01
-9.797153024911032793e-01 1.941814038296241218e-04 -3.196572188640288914e+02 -3.544140937854608708e+00 6.707949610949455188e-01 -1.193292260653192294e+01
-9.793594306049823173e-01 2.054271877872003102e-04 -3.612540218588478638e+02 -3.645903053945995786e+00 6.488304584402155850e-01 -1.185845153703236932e+01
-9.790035587188612443e-01 2.125760087599610918e-04 -3.633594540991402937e+02 -3.732787876717552855e+00 6.331269653554049137e-01 -1.177794534297770568e+01
-9.786476868327402823e-01 2.210651199067778646e-04 -2.987319016942938106e+02 -3.846637374954520183e+00 6.205557596585613567e-01 -1.170825687977466245e+01
-9.782918149466193203e-01 2.314610101005411702e-04 -2.532165269385186264e+02 -3.905138106569413736e+00 5.876486842680859191e-01 -1.161507137506986709e+01
-9.779359430604982473e-01 2.442740520443130860e-04 -3.858588835342388279e+02 -4.071888477034501186e+00 5.395379491110400272e-01 -1.145274281611828471e+01
-9.775800711743772853e-01 2.501377877504092767e-04 -3.139397064327799853e+02 -4.288545077428995711e+00 5.291708939002293111e-01 -1.131925196847535808e+01
-9.772241992882563233e-01 2.579483850640242092e-04 -1.788345996542011562e+02 -4.382497307570016432e+00 5.042917649996615514e-01 -1.123931710822948382e+01
-9.768683274021352503e-01 2.721061995754029566e-04 -9.076368817229740671e+01 -4.472464411925402672e+00 4.177762079871120138e-01 -1.112344233759181833e+01
-9.765124555160142883e-01 2.884849468850144458e-04 2.900389084708163523e+02 -4.639841781569993273e+00 3.046067298455051309e-01 -1.088698736904018105e+01
-9.761565836298933263e-01 3.059185924908012881e-04 3.138067708233534177e+02 -4.975208513949295863e+00 1.769197677002789792e-01 -1.025119681114655634e+01
-9.758007117437723643e-01 3.135653027285534582e-04 -9.525710290741710651e+02 -5.941951916278777723e+00 8.031370797417804186e-02 -8.970536486089933703e+00
-9.754448398576512913e-01 3.166857633115618335e-04 -7.640703204035276030e+02 -7.556824969307609052e+00 9.424425296919590467e-02 -7.716223067073043396e+00
-9.750889679715303293e-01 3.145091918955360624e-04 1.562406547068555938e+02 -8.459791253149093748e+00 1.877388856792787941e-01 -7.001565941304926710e+00
-9.747330960854093673e-01 2.943787165096444012e-04 3.237637008900628643e+01 -8.999631990825497141e+00 3.486229774070732090e-01 -6.649206353533440250e+00
-9.743772241992882943e-01 2.730008529427516064e-04 3.819944030194974971e+01 -9.185156515293432022e+00 4.951312014290126240e-01 -6.523293826848818533e+00
